"Filename","participant_id","block","Transcription","SentenceID","Keywords","NumKeywords","Keywords_perSet","PropKeywordsCorrect","NumKeywordsCorrect"
"after_the_barbecue_yesterday_she_was_left_to_weep.wav","e9ecc9c6362730250e37dd44ac00e7e94259e7cafb550e1b0bcf95871a93a0b3","Transcription","after the barbecue yesterday, she was left weak","ENG_ERR_TRANSCRIPTION_BASELINE_S01","after, barbecue, yesterday, she, was, left, weep",7,114,0.857142857142857,6
"after_the_barbecue_yesterday_she_was_left_to_weep.wav","df40d187cf4c1205747b9015fb83601690b72179f3346acb6490ac453b0207b0","Transcription","after the barbeque yesterday, she was left to wit","ENG_ERR_TRANSCRIPTION_BASELINE_S01","after, barbecue, yesterday, she, was, left, weep",7,114,0.714285714285714,5
"after_the_barbecue_yesterday_she_was_left_to_weep.wav","41a9d66b3741b9d9f97ea21b108e3bde9fe3bb1b23dc13e4328e6bd620d3dd7c","Transcription","after the burial she was left to weep.","ENG_ERR_TRANSCRIPTION_BASELINE_S01","after, barbecue, yesterday, she, was, left, weep",7,114,0.714285714285714,5
"after_the_barbecue_yesterday_she_was_left_to_weep.wav","ee35eda2737d15d58cca43ce1dfb4997d91ecf2f2507b8b21ee3791e1a1883a5","Transcription","after the barbeque jesterday, she was left too weak","ENG_ERR_TRANSCRIPTION_BASELINE_S01","after, barbecue, yesterday, she, was, left, weep",7,114,0.571428571428571,4
"after_the_barbecue_yesterday_she_was_left_to_weep.wav","fe03aab0b5f8cc1122b011984bb630100c00e1531ea7f5d346c33e579d0500ee","Transcription","after the barbecue yesterday she was left week","ENG_ERR_TRANSCRIPTION_BASELINE_S01","after, barbecue, yesterday, she, was, left, weep",7,114,0.857142857142857,6
"after_the_barbecue_yesterday_she_was_left_to_weep.wav","1c06ecbba73988e7ff38a0c41f40584e9c83811b795b884f78b6b18494487300","Transcription","after the barbecue yesterday, she was left to weep","ENG_ERR_TRANSCRIPTION_BASELINE_S01","after, barbecue, yesterday, she, was, left, weep",7,114,1,7
"after_the_barbecue_yesterday_she_was_left_to_weep.wav","4a78ab14d193338fa16ed327e6627f1307ba91d2b24ab91116d6bb380c417a79","Transcription","after the barbeque jesterday she was left to weep","ENG_ERR_TRANSCRIPTION_BASELINE_S01","after, barbecue, yesterday, she, was, left, weep",7,114,0.714285714285714,5
"after_the_barbecue_yesterday_she_was_left_to_weep.wav","c3abb03fcf6055d1b25eef028060e957c3a14249450fa5495d1708d8615b14d0","Transcription","she was left to weep","ENG_ERR_TRANSCRIPTION_BASELINE_S01","after, barbecue, yesterday, she, was, left, weep",7,114,0.571428571428571,4
"after_the_barbecue_yesterday_she_was_left_to_weep.wav","fc69a37087329e45c3ebf212bb91a9b776756b4f09e66cf7c960e0e529c2dbc7","Transcription","after the barbeque jesterday, she was left to wait.","ENG_ERR_TRANSCRIPTION_BASELINE_S01","after, barbecue, yesterday, she, was, left, weep",7,114,0.571428571428571,4
"after_the_barbecue_yesterday_she_was_left_to_weep.wav","4e8d362b03a875077768617a1d127fb40e60028daedc9cd0680bfae356970019","Transcription","as of the barbecue yesterday she was left to weep","ENG_ERR_TRANSCRIPTION_BASELINE_S01","after, barbecue, yesterday, she, was, left, weep",7,114,0.857142857142857,6
"after_the_barbecue_yesterday_she_was_left_to_weep.wav","5f3c934e9aa042bd64aee577b99eb7dfe00102c48331c5c5436e33e418a497ae","Transcription","after the barbecue, she left","ENG_ERR_TRANSCRIPTION_BASELINE_S01","after, barbecue, yesterday, she, was, left, weep",7,114,0.571428571428571,4
"she_accidentally_let_herself_fall_sleep.wav","216f69eb51f2b606796c8c0004524edcc0fe25ae72db98a0c82e94840dacb92f","Transcription","she accidentally let herself fall sleep","ENG_ERR_TRANSCRIPTION_BASELINE_S14","she, accidentally, let, herself, fall, sleep",6,114,1,6
"she_accidentally_let_herself_fall_sleep.wav","5f3c934e9aa042bd64aee577b99eb7dfe00102c48331c5c5436e33e418a497ae","Transcription","she accidentally let herself fall asleep","ENG_ERR_TRANSCRIPTION_BASELINE_S14","she, accidentally, let, herself, fall, sleep",6,114,0.833333333333333,5
"she_accidentally_let_herself_fall_sleep.wav","4f4154b1338bad6398c0c185016e2c8b7b417efe66a5d1759ba33305d9e053bd","Transcription","recently left her soul to sleep.","ENG_ERR_TRANSCRIPTION_BASELINE_S14","she, accidentally, let, herself, fall, sleep",6,114,0.166666666666667,1
"she_accidentally_let_herself_fall_sleep.wav","2a239225403e133baff7358cb6334bfd572cc868b19f7540d77bac016bde1fcb","Transcription","she accidentally let her soul fall asleep","ENG_ERR_TRANSCRIPTION_BASELINE_S14","she, accidentally, let, herself, fall, sleep",6,114,0.666666666666667,4
"she_accidentally_let_herself_fall_sleep.wav","fc69a37087329e45c3ebf212bb91a9b776756b4f09e66cf7c960e0e529c2dbc7","Transcription","she accidentally let herself fall sleep.","ENG_ERR_TRANSCRIPTION_BASELINE_S14","she, accidentally, let, herself, fall, sleep",6,114,1,6
"she_accidentally_let_herself_fall_sleep.wav","514fded993b3e5f7c9379195bd1df423e33b4ac926c509359d24341a22abb609","Transcription","she left her soul","ENG_ERR_TRANSCRIPTION_BASELINE_S14","she, accidentally, let, herself, fall, sleep",6,114,0.166666666666667,1
"she_accidentally_let_herself_fall_sleep.wav","d4cb90e8ad0b287a2c892750cc413e469e2ff0f13eee5e5218628850e3f4e2ba","Transcription","she accidentally let herself fall at sleep","ENG_ERR_TRANSCRIPTION_BASELINE_S14","she, accidentally, let, herself, fall, sleep",6,114,1,6
"she_accidentally_let_herself_fall_sleep.wav","1c06ecbba73988e7ff38a0c41f40584e9c83811b795b884f78b6b18494487300","Transcription","she exhumedly let herself fall asleep.","ENG_ERR_TRANSCRIPTION_BASELINE_S14","she, accidentally, let, herself, fall, sleep",6,114,0.666666666666667,4
"she_accidentally_let_herself_fall_sleep.wav","8a0023f7578a917b79da29f7ed06b9bb9ed6c22a657edc0e00de6f18490dffc6","Transcription","she accidentally let her self fell sleep","ENG_ERR_TRANSCRIPTION_BASELINE_S14","she, accidentally, let, herself, fall, sleep",6,114,0.666666666666667,4
"she_accidentally_let_herself_fall_sleep.wav","41a9d66b3741b9d9f97ea21b108e3bde9fe3bb1b23dc13e4328e6bd620d3dd7c","Transcription","left her fall asleep.","ENG_ERR_TRANSCRIPTION_BASELINE_S14","she, accidentally, let, herself, fall, sleep",6,114,0.166666666666667,1
"she_accidentally_let_herself_fall_sleep.wav","ca374b54d3eb1c64cb6a022c131fa6ec6acb47aac32a514468ce428fc2a1c03f","Transcription","she accidentally let herself fall sleep","ENG_ERR_TRANSCRIPTION_BASELINE_S14","she, accidentally, let, herself, fall, sleep",6,114,1,6
"she_accidentally_let_herself_fall_sleep.wav","9f9bd373207fd092e825861c5f217d7c25003350fe8cfa1ccc1c91d56c0de1d0","Transcription","she left","ENG_ERR_TRANSCRIPTION_BASELINE_S14","she, accidentally, let, herself, fall, sleep",6,114,0.166666666666667,1
"she_accidentally_let_herself_fall_sleep.wav","69b7b1ee099a005e34731f186cee18eeda1177e6ab8e3c36aed7a75419f1f092","Transcription","she accidentally let herself out sleep.","ENG_ERR_TRANSCRIPTION_BASELINE_S14","she, accidentally, let, herself, fall, sleep",6,114,0.833333333333333,5
"she_accidentally_let_herself_fall_sleep.wav","dc95a90a7ff67cedcd698eea4e429ffe41115959f4924bf18dadc94d71f980d6","Transcription","she accidently let herself fall asleep","ENG_ERR_TRANSCRIPTION_BASELINE_S14","she, accidentally, let, herself, fall, sleep",6,114,0.666666666666667,4
"she_accidentally_let_herself_fall_sleep.wav","fe03aab0b5f8cc1122b011984bb630100c00e1531ea7f5d346c33e579d0500ee","Transcription","she accidentally left the","ENG_ERR_TRANSCRIPTION_BASELINE_S14","she, accidentally, let, herself, fall, sleep",6,114,0.333333333333333,2
"she_accidentally_let_herself_fall_sleep.wav","ee35eda2737d15d58cca43ce1dfb4997d91ecf2f2507b8b21ee3791e1a1883a5","Transcription","she accidentally let herself fall asleep","ENG_ERR_TRANSCRIPTION_BASELINE_S14","she, accidentally, let, herself, fall, sleep",6,114,0.833333333333333,5
"she_accidentally_let_herself_fall_sleep.wav","465653b87722369c746839f465d96f121fd190206549bf46070620a44eb8c74c","Transcription","she accidently let herself fall asleep.","ENG_ERR_TRANSCRIPTION_BASELINE_S14","she, accidentally, let, herself, fall, sleep",6,114,0.666666666666667,4
"she_accidentally_let_herself_fall_sleep.wav","e9ecc9c6362730250e37dd44ac00e7e94259e7cafb550e1b0bcf95871a93a0b3","Transcription","she accidentally let herself fall asleep","ENG_ERR_TRANSCRIPTION_BASELINE_S14","she, accidentally, let, herself, fall, sleep",6,114,0.833333333333333,5
"she_accidentally_let_herself_fall_sleep.wav","82557df3b7f097afc7081da826b2ac7ea94096314f4d908d20326916041c009f","Transcription","she accidentally let herself fall asleep","ENG_ERR_TRANSCRIPTION_BASELINE_S14","she, accidentally, let, herself, fall, sleep",6,114,0.833333333333333,5
"she_accidentally_let_herself_fall_sleep.wav","4a78ab14d193338fa16ed327e6627f1307ba91d2b24ab91116d6bb380c417a79","Transcription","she accidentally let herself fall sleep","ENG_ERR_TRANSCRIPTION_BASELINE_S14","she, accidentally, let, herself, fall, sleep",6,114,1,6
"she_accidentally_let_herself_fall_sleep.wav","24a26dec6546ed37e6ca81f85efee18fff9babff63f332ce0c41e6b6e7f9eb14","Transcription","she excedently allowed her self to sleep","ENG_ERR_TRANSCRIPTION_BASELINE_S14","she, accidentally, let, herself, fall, sleep",6,114,0.333333333333333,2
"she_accidentally_let_herself_fall_sleep.wav","df40d187cf4c1205747b9015fb83601690b72179f3346acb6490ac453b0207b0","Transcription","she accidentally let herself fall sleep","ENG_ERR_TRANSCRIPTION_BASELINE_S14","she, accidentally, let, herself, fall, sleep",6,114,1,6
"she_accidentally_let_herself_fall_sleep.wav","c3abb03fcf6055d1b25eef028060e957c3a14249450fa5495d1708d8615b14d0","Transcription","snake","ENG_ERR_TRANSCRIPTION_BASELINE_S14","she, accidentally, let, herself, fall, sleep",6,114,0,0
"she_accidentally_let_herself_fall_sleep.wav","4e8d362b03a875077768617a1d127fb40e60028daedc9cd0680bfae356970019","Transcription","she accidentally let herself fall asleep","ENG_ERR_TRANSCRIPTION_BASELINE_S14","she, accidentally, let, herself, fall, sleep",6,114,0.833333333333333,5
"his_finger_was_wet_from_a_leak.wav","fc69a37087329e45c3ebf212bb91a9b776756b4f09e66cf7c960e0e529c2dbc7","Transcription","his finger was wet from a lick.","ENG_ERR_TRANSCRIPTION_BASELINE_S08","his, finger, was, wet, from, leak",6,114,0.833333333333333,5
"his_finger_was_wet_from_a_leak.wav","e9ecc9c6362730250e37dd44ac00e7e94259e7cafb550e1b0bcf95871a93a0b3","Transcription","his fingers was wet from a lick","ENG_ERR_TRANSCRIPTION_BASELINE_S08","his, finger, was, wet, from, leak",6,114,0.833333333333333,5
"his_finger_was_wet_from_a_leak.wav","df40d187cf4c1205747b9015fb83601690b72179f3346acb6490ac453b0207b0","Transcription","his finger was wet from the lake","ENG_ERR_TRANSCRIPTION_BASELINE_S08","his, finger, was, wet, from, leak",6,114,0.833333333333333,5
"his_finger_was_wet_from_a_leak.wav","5f3c934e9aa042bd64aee577b99eb7dfe00102c48331c5c5436e33e418a497ae","Transcription","his finger was wet from a lick","ENG_ERR_TRANSCRIPTION_BASELINE_S08","his, finger, was, wet, from, leak",6,114,0.833333333333333,5
"his_finger_was_wet_from_a_leak.wav","fe03aab0b5f8cc1122b011984bb630100c00e1531ea7f5d346c33e579d0500ee","Transcription","his fingure was wet from a leak","ENG_ERR_TRANSCRIPTION_BASELINE_S08","his, finger, was, wet, from, leak",6,114,0.833333333333333,5
"his_finger_was_wet_from_a_leak.wav","24a26dec6546ed37e6ca81f85efee18fff9babff63f332ce0c41e6b6e7f9eb14","Transcription","his finger was wet from a leak","ENG_ERR_TRANSCRIPTION_BASELINE_S08","his, finger, was, wet, from, leak",6,114,1,6
"his_finger_was_wet_from_a_leak.wav","41a9d66b3741b9d9f97ea21b108e3bde9fe3bb1b23dc13e4328e6bd620d3dd7c","Transcription","his finger was wet from an ink.","ENG_ERR_TRANSCRIPTION_BASELINE_S08","his, finger, was, wet, from, leak",6,114,0.833333333333333,5
"his_finger_was_wet_from_a_leak.wav","82557df3b7f097afc7081da826b2ac7ea94096314f4d908d20326916041c009f","Transcription","his finger was wet from a leaf","ENG_ERR_TRANSCRIPTION_BASELINE_S08","his, finger, was, wet, from, leak",6,114,0.833333333333333,5
"his_finger_was_wet_from_a_leak.wav","4a78ab14d193338fa16ed327e6627f1307ba91d2b24ab91116d6bb380c417a79","Transcription","his finger was wet from a lake","ENG_ERR_TRANSCRIPTION_BASELINE_S08","his, finger, was, wet, from, leak",6,114,0.833333333333333,5
"his_finger_was_wet_from_a_leak.wav","c3abb03fcf6055d1b25eef028060e957c3a14249450fa5495d1708d8615b14d0","Transcription","his fingers was wet normally","ENG_ERR_TRANSCRIPTION_BASELINE_S08","his, finger, was, wet, from, leak",6,114,0.666666666666667,4
"his_finger_was_wet_from_a_leak.wav","216f69eb51f2b606796c8c0004524edcc0fe25ae72db98a0c82e94840dacb92f","Transcription","hers finger was wet from a leak","ENG_ERR_TRANSCRIPTION_BASELINE_S08","his, finger, was, wet, from, leak",6,114,0.833333333333333,5
"his_finger_was_wet_from_a_leak.wav","69b7b1ee099a005e34731f186cee18eeda1177e6ab8e3c36aed7a75419f1f092","Transcription","his finger was wet from a leak.","ENG_ERR_TRANSCRIPTION_BASELINE_S08","his, finger, was, wet, from, leak",6,114,1,6
"his_finger_was_wet_from_a_leak.wav","9f9bd373207fd092e825861c5f217d7c25003350fe8cfa1ccc1c91d56c0de1d0","Transcription","between","ENG_ERR_TRANSCRIPTION_BASELINE_S08","his, finger, was, wet, from, leak",6,114,0,0
"his_finger_was_wet_from_a_leak.wav","514fded993b3e5f7c9379195bd1df423e33b4ac926c509359d24341a22abb609","Transcription","his fingure was wet","ENG_ERR_TRANSCRIPTION_BASELINE_S08","his, finger, was, wet, from, leak",6,114,0.5,3
"his_finger_was_wet_from_a_leak.wav","ee35eda2737d15d58cca43ce1dfb4997d91ecf2f2507b8b21ee3791e1a1883a5","Transcription","his finger was wet from a leak","ENG_ERR_TRANSCRIPTION_BASELINE_S08","his, finger, was, wet, from, leak",6,114,1,6
"his_finger_was_wet_from_a_leak.wav","d4cb90e8ad0b287a2c892750cc413e469e2ff0f13eee5e5218628850e3f4e2ba","Transcription","if she say sharperly","ENG_ERR_TRANSCRIPTION_BASELINE_S08","his, finger, was, wet, from, leak",6,114,0,0
"his_finger_was_wet_from_a_leak.wav","4e8d362b03a875077768617a1d127fb40e60028daedc9cd0680bfae356970019","Transcription","his finger was wet from a lake","ENG_ERR_TRANSCRIPTION_BASELINE_S08","his, finger, was, wet, from, leak",6,114,0.833333333333333,5
"his_finger_was_wet_from_a_leak.wav","8a0023f7578a917b79da29f7ed06b9bb9ed6c22a657edc0e00de6f18490dffc6","Transcription","his finger was wet formerly","ENG_ERR_TRANSCRIPTION_BASELINE_S08","his, finger, was, wet, from, leak",6,114,0.666666666666667,4
"his_finger_was_wet_from_a_leak.wav","465653b87722369c746839f465d96f121fd190206549bf46070620a44eb8c74c","Transcription","his finger was wet from a leak.","ENG_ERR_TRANSCRIPTION_BASELINE_S08","his, finger, was, wet, from, leak",6,114,1,6
"his_finger_was_wet_from_a_leak.wav","dc95a90a7ff67cedcd698eea4e429ffe41115959f4924bf18dadc94d71f980d6","Transcription","his finger was wet from a leak","ENG_ERR_TRANSCRIPTION_BASELINE_S08","his, finger, was, wet, from, leak",6,114,1,6
"his_finger_was_wet_from_a_leak.wav","2a239225403e133baff7358cb6334bfd572cc868b19f7540d77bac016bde1fcb","Transcription","was work from the colleague","ENG_ERR_TRANSCRIPTION_BASELINE_S08","his, finger, was, wet, from, leak",6,114,0.333333333333333,2
"his_finger_was_wet_from_a_leak.wav","1c06ecbba73988e7ff38a0c41f40584e9c83811b795b884f78b6b18494487300","Transcription","his finger was wet from a leak.","ENG_ERR_TRANSCRIPTION_BASELINE_S08","his, finger, was, wet, from, leak",6,114,1,6
"his_finger_was_wet_from_a_leak.wav","ca374b54d3eb1c64cb6a022c131fa6ec6acb47aac32a514468ce428fc2a1c03f","Transcription","his finger was wet from a leak","ENG_ERR_TRANSCRIPTION_BASELINE_S08","his, finger, was, wet, from, leak",6,114,1,6
"his_finger_was_wet_from_a_leak.wav","4f4154b1338bad6398c0c185016e2c8b7b417efe66a5d1759ba33305d9e053bd","Transcription","was wet from a lake.","ENG_ERR_TRANSCRIPTION_BASELINE_S08","his, finger, was, wet, from, leak",6,114,0.5,3
"he_noticed_the_weight_of_the_lead.wav","9f9bd373207fd092e825861c5f217d7c25003350fe8cfa1ccc1c91d56c0de1d0","Transcription","the way of believe","ENG_ERR_TRANSCRIPTION_BASELINE_S07","he, noticed, weight, lead",4,114,0,0
"he_noticed_the_weight_of_the_lead.wav","ee35eda2737d15d58cca43ce1dfb4997d91ecf2f2507b8b21ee3791e1a1883a5","Transcription","he noticed the weight of the leaf","ENG_ERR_TRANSCRIPTION_BASELINE_S07","he, noticed, weight, lead",4,114,0.75,3
"he_noticed_the_weight_of_the_lead.wav","ca374b54d3eb1c64cb6a022c131fa6ec6acb47aac32a514468ce428fc2a1c03f","Transcription","she naughtised the weight of the lid","ENG_ERR_TRANSCRIPTION_BASELINE_S07","he, noticed, weight, lead",4,114,0.25,1
"he_noticed_the_weight_of_the_lead.wav","dc95a90a7ff67cedcd698eea4e429ffe41115959f4924bf18dadc94d71f980d6","Transcription","he notices the weight of the leaves","ENG_ERR_TRANSCRIPTION_BASELINE_S07","he, noticed, weight, lead",4,114,0.5,2
"he_noticed_the_weight_of_the_lead.wav","e9ecc9c6362730250e37dd44ac00e7e94259e7cafb550e1b0bcf95871a93a0b3","Transcription","he noticed the weight of the leaf","ENG_ERR_TRANSCRIPTION_BASELINE_S07","he, noticed, weight, lead",4,114,0.75,3
"he_noticed_the_weight_of_the_lead.wav","df40d187cf4c1205747b9015fb83601690b72179f3346acb6490ac453b0207b0","Transcription","he notice the way of the wave","ENG_ERR_TRANSCRIPTION_BASELINE_S07","he, noticed, weight, lead",4,114,0.25,1
"he_noticed_the_weight_of_the_lead.wav","fe03aab0b5f8cc1122b011984bb630100c00e1531ea7f5d346c33e579d0500ee","Transcription","he noticed the weight of the lid","ENG_ERR_TRANSCRIPTION_BASELINE_S07","he, noticed, weight, lead",4,114,0.75,3
"he_noticed_the_weight_of_the_lead.wav","fc69a37087329e45c3ebf212bb91a9b776756b4f09e66cf7c960e0e529c2dbc7","Transcription","he noticed the weight of the leaf.","ENG_ERR_TRANSCRIPTION_BASELINE_S07","he, noticed, weight, lead",4,114,0.75,3
"he_noticed_the_weight_of_the_lead.wav","d4cb90e8ad0b287a2c892750cc413e469e2ff0f13eee5e5218628850e3f4e2ba","Transcription","he noticed the way popabely","ENG_ERR_TRANSCRIPTION_BASELINE_S07","he, noticed, weight, lead",4,114,0.5,2
"he_noticed_the_weight_of_the_lead.wav","465653b87722369c746839f465d96f121fd190206549bf46070620a44eb8c74c","Transcription","he noticed the weight of the lid.","ENG_ERR_TRANSCRIPTION_BASELINE_S07","he, noticed, weight, lead",4,114,0.75,3
"he_noticed_the_weight_of_the_lead.wav","4a78ab14d193338fa16ed327e6627f1307ba91d2b24ab91116d6bb380c417a79","Transcription","he noticed the weight of the leaf","ENG_ERR_TRANSCRIPTION_BASELINE_S07","he, noticed, weight, lead",4,114,0.75,3
"he_noticed_the_weight_of_the_lead.wav","41a9d66b3741b9d9f97ea21b108e3bde9fe3bb1b23dc13e4328e6bd620d3dd7c","Transcription","he noticed the weak of the reel.","ENG_ERR_TRANSCRIPTION_BASELINE_S07","he, noticed, weight, lead",4,114,0.5,2
"he_noticed_the_weight_of_the_lead.wav","82557df3b7f097afc7081da826b2ac7ea94096314f4d908d20326916041c009f","Transcription","she notice the wave of the leave","ENG_ERR_TRANSCRIPTION_BASELINE_S07","he, noticed, weight, lead",4,114,0,0
"he_noticed_the_weight_of_the_lead.wav","24a26dec6546ed37e6ca81f85efee18fff9babff63f332ce0c41e6b6e7f9eb14","Transcription","he noticed the weight of the leaf","ENG_ERR_TRANSCRIPTION_BASELINE_S07","he, noticed, weight, lead",4,114,0.75,3
"he_noticed_the_weight_of_the_lead.wav","8a0023f7578a917b79da29f7ed06b9bb9ed6c22a657edc0e00de6f18490dffc6","Transcription","he not fix the weight of the wheel","ENG_ERR_TRANSCRIPTION_BASELINE_S07","he, noticed, weight, lead",4,114,0.5,2
"he_noticed_the_weight_of_the_lead.wav","69b7b1ee099a005e34731f186cee18eeda1177e6ab8e3c36aed7a75419f1f092","Transcription","he noticed the weight of the lead","ENG_ERR_TRANSCRIPTION_BASELINE_S07","he, noticed, weight, lead",4,114,1,4
"he_noticed_the_weight_of_the_lead.wav","2a239225403e133baff7358cb6334bfd572cc868b19f7540d77bac016bde1fcb","Transcription","he would not use the weight","ENG_ERR_TRANSCRIPTION_BASELINE_S07","he, noticed, weight, lead",4,114,0.5,2
"he_noticed_the_weight_of_the_lead.wav","c3abb03fcf6055d1b25eef028060e957c3a14249450fa5495d1708d8615b14d0","Transcription","n/a","ENG_ERR_TRANSCRIPTION_BASELINE_S07","he, noticed, weight, lead",4,114,0,0
"he_noticed_the_weight_of_the_lead.wav","4f4154b1338bad6398c0c185016e2c8b7b417efe66a5d1759ba33305d9e053bd","Transcription","he noticed the weight of the lead.","ENG_ERR_TRANSCRIPTION_BASELINE_S07","he, noticed, weight, lead",4,114,1,4
"he_noticed_the_weight_of_the_lead.wav","5f3c934e9aa042bd64aee577b99eb7dfe00102c48331c5c5436e33e418a497ae","Transcription","he noticed the weight of the lily","ENG_ERR_TRANSCRIPTION_BASELINE_S07","he, noticed, weight, lead",4,114,0.75,3
"he_noticed_the_weight_of_the_lead.wav","514fded993b3e5f7c9379195bd1df423e33b4ac926c509359d24341a22abb609","Transcription","the way of believe","ENG_ERR_TRANSCRIPTION_BASELINE_S07","he, noticed, weight, lead",4,114,0,0
"he_noticed_the_weight_of_the_lead.wav","1c06ecbba73988e7ff38a0c41f40584e9c83811b795b884f78b6b18494487300","Transcription","he noticed the weight of the lead.","ENG_ERR_TRANSCRIPTION_BASELINE_S07","he, noticed, weight, lead",4,114,1,4
"he_noticed_the_weight_of_the_lead.wav","216f69eb51f2b606796c8c0004524edcc0fe25ae72db98a0c82e94840dacb92f","Transcription","he noticed the weight of the leaf","ENG_ERR_TRANSCRIPTION_BASELINE_S07","he, noticed, weight, lead",4,114,0.75,3
"he_noticed_the_weight_of_the_lead.wav","4e8d362b03a875077768617a1d127fb40e60028daedc9cd0680bfae356970019","Transcription","he noticed the weight of the leave","ENG_ERR_TRANSCRIPTION_BASELINE_S07","he, noticed, weight, lead",4,114,0.75,3
"for_her_own_benefit_she_decided_to_consume_the_peel.wav","e9ecc9c6362730250e37dd44ac00e7e94259e7cafb550e1b0bcf95871a93a0b3","Transcription","for her own benefit, she decided to consume the pill","ENG_ERR_TRANSCRIPTION_BASELINE_S04","her, benefit, she, decided, consume, peel",6,114,0.833333333333333,5
"for_her_own_benefit_she_decided_to_consume_the_peel.wav","1c06ecbba73988e7ff38a0c41f40584e9c83811b795b884f78b6b18494487300","Transcription","for her own benefit, she decided to consume the peel.","ENG_ERR_TRANSCRIPTION_BASELINE_S04","her, benefit, she, decided, consume, peel",6,114,1,6
"for_her_own_benefit_she_decided_to_consume_the_peel.wav","69b7b1ee099a005e34731f186cee18eeda1177e6ab8e3c36aed7a75419f1f092","Transcription","for her own benefit, she decided to consume the pill.","ENG_ERR_TRANSCRIPTION_BASELINE_S04","her, benefit, she, decided, consume, peel",6,114,0.833333333333333,5
"for_her_own_benefit_she_decided_to_consume_the_peel.wav","4e8d362b03a875077768617a1d127fb40e60028daedc9cd0680bfae356970019","Transcription","for her own benefit she decided to consume the peel","ENG_ERR_TRANSCRIPTION_BASELINE_S04","her, benefit, she, decided, consume, peel",6,114,1,6
"for_her_own_benefit_she_decided_to_consume_the_peel.wav","8a0023f7578a917b79da29f7ed06b9bb9ed6c22a657edc0e00de6f18490dffc6","Transcription","for her own benefit she decided to consumed the pill","ENG_ERR_TRANSCRIPTION_BASELINE_S04","her, benefit, she, decided, consume, peel",6,114,0.833333333333333,5
"for_her_own_benefit_she_decided_to_consume_the_peel.wav","82557df3b7f097afc7081da826b2ac7ea94096314f4d908d20326916041c009f","Transcription","for her own benefit she decided to consume the pill","ENG_ERR_TRANSCRIPTION_BASELINE_S04","her, benefit, she, decided, consume, peel",6,114,0.833333333333333,5
"for_her_own_benefit_she_decided_to_consume_the_peel.wav","df40d187cf4c1205747b9015fb83601690b72179f3346acb6490ac453b0207b0","Transcription","for her own benefit, she decided to consume to peel","ENG_ERR_TRANSCRIPTION_BASELINE_S04","her, benefit, she, decided, consume, peel",6,114,1,6
"for_her_own_benefit_she_decided_to_consume_the_peel.wav","fc69a37087329e45c3ebf212bb91a9b776756b4f09e66cf7c960e0e529c2dbc7","Transcription","for her own benefit, she decided to consume the peel.","ENG_ERR_TRANSCRIPTION_BASELINE_S04","her, benefit, she, decided, consume, peel",6,114,1,6
"for_her_own_benefit_she_decided_to_consume_the_peel.wav","fe03aab0b5f8cc1122b011984bb630100c00e1531ea7f5d346c33e579d0500ee","Transcription","for her own benefit she decided to consume the pill","ENG_ERR_TRANSCRIPTION_BASELINE_S04","her, benefit, she, decided, consume, peel",6,114,0.833333333333333,5
"for_her_own_benefit_she_decided_to_consume_the_peel.wav","514fded993b3e5f7c9379195bd1df423e33b4ac926c509359d24341a22abb609","Transcription","for her own benefits, she decided to consume the pill","ENG_ERR_TRANSCRIPTION_BASELINE_S04","her, benefit, she, decided, consume, peel",6,114,0.833333333333333,5
"for_her_own_benefit_she_decided_to_consume_the_peel.wav","4a78ab14d193338fa16ed327e6627f1307ba91d2b24ab91116d6bb380c417a79","Transcription","for her own benefit, she decided to consume the peel","ENG_ERR_TRANSCRIPTION_BASELINE_S04","her, benefit, she, decided, consume, peel",6,114,1,6
"for_her_own_benefit_she_decided_to_consume_the_peel.wav","216f69eb51f2b606796c8c0004524edcc0fe25ae72db98a0c82e94840dacb92f","Transcription","for her own benefit, she decided to consume the peel","ENG_ERR_TRANSCRIPTION_BASELINE_S04","her, benefit, she, decided, consume, peel",6,114,1,6
"for_her_own_benefit_she_decided_to_consume_the_peel.wav","dc95a90a7ff67cedcd698eea4e429ffe41115959f4924bf18dadc94d71f980d6","Transcription","for her own benefit she decided to consume the appeal","ENG_ERR_TRANSCRIPTION_BASELINE_S04","her, benefit, she, decided, consume, peel",6,114,0.833333333333333,5
"for_her_own_benefit_she_decided_to_consume_the_peel.wav","d4cb90e8ad0b287a2c892750cc413e469e2ff0f13eee5e5218628850e3f4e2ba","Transcription","for her own benefit she decided to question the tee","ENG_ERR_TRANSCRIPTION_BASELINE_S04","her, benefit, she, decided, consume, peel",6,114,0.666666666666667,4
"for_her_own_benefit_she_decided_to_consume_the_peel.wav","c3abb03fcf6055d1b25eef028060e957c3a14249450fa5495d1708d8615b14d0","Transcription","for her own benefit, she decided to consume the pear","ENG_ERR_TRANSCRIPTION_BASELINE_S04","her, benefit, she, decided, consume, peel",6,114,0.833333333333333,5
"for_her_own_benefit_she_decided_to_consume_the_peel.wav","465653b87722369c746839f465d96f121fd190206549bf46070620a44eb8c74c","Transcription","for her own benefit she decided to consume the peel.","ENG_ERR_TRANSCRIPTION_BASELINE_S04","her, benefit, she, decided, consume, peel",6,114,1,6
