participant_num,participant_id,response_value,question ,stim_type,condition,nonphon_err_details,phon_err_details,answer,err_reported,err_reported_attempt,err_type_response,no_err_response,comments,coder
44,f29473dc5cfa42203109a8361a5809131cc0d7cba356e8b338dccd5a8c89963f,NA,what_did_neil_armstrong_say_during_his_berry_first_steps_on_the_moon_targ_04_B.wav,target,phon_err,no aux verbs in questions (lack of do support),/v/ --> /b/; very/berry,"""That's one small step for man, one giant leap for mankind.""",,,,,,
44,f29473dc5cfa42203109a8361a5809131cc0d7cba356e8b338dccd5a8c89963f,I’m good — skip to the next question,what_did_neil_armstrong_say_during_his_berry_first_steps_on_the_moon_targ_04_B.wav,target,phon_err,no aux verbs in questions (lack of do support),/v/ --> /b/; very/berry,"""That's one small step for man, one giant leap for mankind.""",s,secsame,,,,HH 12/06
44,f29473dc5cfa42203109a8361a5809131cc0d7cba356e8b338dccd5a8c89963f,NA,what_did_neil_armstrong_say_during_his_berry_first_steps_on_the_moon_targ_04_B.wav,target,phon_err,no aux verbs in questions (lack of do support),/v/ --> /b/; very/berry,"""That's one small step for man, one giant leap for mankind.""",,,,,,
44,f29473dc5cfa42203109a8361a5809131cc0d7cba356e8b338dccd5a8c89963f,"The question needs to be CORRECTED (Select this if you spot an error, even if you don’t know the answer).",which_british_celebrity_judge_often_harshly_critiqued_contestants_on_the_nationwide_singing_contest_american_idol_fill_03.wav,filler_other,NA,NA,NA,Simon Cowell,y,first,,,,HH 12/06
44,f29473dc5cfa42203109a8361a5809131cc0d7cba356e8b338dccd5a8c89963f,"""Criticked"" instead of ""Critiqued""; Simon Cowell",which_british_celebrity_judge_often_harshly_critiqued_contestants_on_the_nationwide_singing_contest_american_idol_fill_03.wav,filler_other,NA,NA,NA,Simon Cowell,,,,,,
44,f29473dc5cfa42203109a8361a5809131cc0d7cba356e8b338dccd5a8c89963f,The question does NOT need any corrections.,which_british_celebrity_judge_often_harshly_critiqued_contestants_on_the_nationwide_singing_contest_american_idol_fill_03.wav,filler_other,NA,NA,NA,Simon Cowell,nans,secdiff,,a,,HH 12/06
44,f29473dc5cfa42203109a8361a5809131cc0d7cba356e8b338dccd5a8c89963f,Simon Cowell,which_british_celebrity_judge_often_harshly_critiqued_contestants_on_the_nationwide_singing_contest_american_idol_fill_03.wav,filler_other,NA,NA,NA,Simon Cowell,,,,,,
44,f29473dc5cfa42203109a8361a5809131cc0d7cba356e8b338dccd5a8c89963f,The question does NOT need any corrections.,what_colors_can_be_on_a_traffic_light_which_often_senses_when_cars_pull_up_targ_11_A.wav,target,correct,have vs. be,/ʊ/ --> /u/; pulls/pools,green,nans,first,,a,,HH 12/06
44,f29473dc5cfa42203109a8361a5809131cc0d7cba356e8b338dccd5a8c89963f,"Red, Yellow, Green.",what_colors_can_be_on_a_traffic_light_which_often_senses_when_cars_pull_up_targ_11_A.wav,target,correct,have vs. be,/ʊ/ --> /u/; pulls/pools,green,,,,,,
44,f29473dc5cfa42203109a8361a5809131cc0d7cba356e8b338dccd5a8c89963f,I’m good — skip to the next question,what_colors_can_be_on_a_traffic_light_which_often_senses_when_cars_pull_up_targ_11_A.wav,target,correct,have vs. be,/ʊ/ --> /u/; pulls/pools,green,s,secsame,,,,HH 12/06
44,f29473dc5cfa42203109a8361a5809131cc0d7cba356e8b338dccd5a8c89963f,NA,what_colors_can_be_on_a_traffic_light_which_often_senses_when_cars_pull_up_targ_11_A.wav,target,correct,have vs. be,/ʊ/ --> /u/; pulls/pools,green,,,,,,
44,f29473dc5cfa42203109a8361a5809131cc0d7cba356e8b338dccd5a8c89963f,The question does NOT need any corrections.,what_kind_of_animal_is_mickey_mouse’s_girlfriend_minnie_who_wears_a_bow_fill_09.wav,filler_other,NA,NA,NA,mouse,nans,first,,a,,HH 12/06
44,f29473dc5cfa42203109a8361a5809131cc0d7cba356e8b338dccd5a8c89963f,Mouse,what_kind_of_animal_is_mickey_mouse’s_girlfriend_minnie_who_wears_a_bow_fill_09.wav,filler_other,NA,NA,NA,mouse,,,,,,
44,f29473dc5cfa42203109a8361a5809131cc0d7cba356e8b338dccd5a8c89963f,I’m good — skip to the next question,what_kind_of_animal_is_mickey_mouse’s_girlfriend_minnie_who_wears_a_bow_fill_09.wav,filler_other,NA,NA,NA,mouse,s,secsame,,,,HH 12/06
44,f29473dc5cfa42203109a8361a5809131cc0d7cba356e8b338dccd5a8c89963f,NA,what_kind_of_animal_is_mickey_mouse’s_girlfriend_minnie_who_wears_a_bow_fill_09.wav,filler_other,NA,NA,NA,mouse,,,,,,
44,f29473dc5cfa42203109a8361a5809131cc0d7cba356e8b338dccd5a8c89963f,The question does NOT need any corrections.,what_mythical_creatures_have_been_said_to_drink_blood_turn_into_bats_and_hate_onions_fill_14.wav,filler_other,NA,NA,NA,vampires,nans,first,,a,,HH 12/06
44,f29473dc5cfa42203109a8361a5809131cc0d7cba356e8b338dccd5a8c89963f,Vampires,what_mythical_creatures_have_been_said_to_drink_blood_turn_into_bats_and_hate_onions_fill_14.wav,filler_other,NA,NA,NA,vampires,,,,,,
44,f29473dc5cfa42203109a8361a5809131cc0d7cba356e8b338dccd5a8c89963f,I’m good — skip to the next question,what_mythical_creatures_have_been_said_to_drink_blood_turn_into_bats_and_hate_onions_fill_14.wav,filler_other,NA,NA,NA,vampires,s,secsame,,,,HH 12/06
44,f29473dc5cfa42203109a8361a5809131cc0d7cba356e8b338dccd5a8c89963f,NA,what_mythical_creatures_have_been_said_to_drink_blood_turn_into_bats_and_hate_onions_fill_14.wav,filler_other,NA,NA,NA,vampires,,,,,,
44,f29473dc5cfa42203109a8361a5809131cc0d7cba356e8b338dccd5a8c89963f,"The question needs to be CORRECTED (Select this if you spot an error, even if you don’t know the answer).",in_the_famous_dr_seuss_book_what_orange_and_yellow_character_speaks_for_the_trees_fill_23.wav,filler_other,NA,NA,NA,the Lorax,y,first,,,,HH 12/06
44,f29473dc5cfa42203109a8361a5809131cc0d7cba356e8b338dccd5a8c89963f,"""jellow"" instead of ""yellow""; lorax",in_the_famous_dr_seuss_book_what_orange_and_yellow_character_speaks_for_the_trees_fill_23.wav,filler_other,NA,NA,NA,the Lorax,,,,,,
44,f29473dc5cfa42203109a8361a5809131cc0d7cba356e8b338dccd5a8c89963f,The question does NOT need any corrections.,in_the_famous_dr_seuss_book_what_orange_and_yellow_character_speaks_for_the_trees_fill_23.wav,filler_other,NA,NA,NA,the Lorax,nans,secdiff,,a,,HH 12/06
44,f29473dc5cfa42203109a8361a5809131cc0d7cba356e8b338dccd5a8c89963f,Lorax,in_the_famous_dr_seuss_book_what_orange_and_yellow_character_speaks_for_the_trees_fill_23.wav,filler_other,NA,NA,NA,the Lorax,,,,,,
44,f29473dc5cfa42203109a8361a5809131cc0d7cba356e8b338dccd5a8c89963f,"The question needs to be CORRECTED (Select this if you spot an error, even if you don’t know the answer).",what_popular_us_chain_provides_a_happy_meal_toy_or_plus_when_kids_are_hungry_targ_20_B.wav,target,phon_err,have vs. be,/ʃ/ --> /s/; plush/plus,McDonald's,y,first,p,,,HH 12/06
44,f29473dc5cfa42203109a8361a5809131cc0d7cba356e8b338dccd5a8c89963f,"hear ""plus"" instead of ""plush""; mcdonalds",what_popular_us_chain_provides_a_happy_meal_toy_or_plus_when_kids_are_hungry_targ_20_B.wav,target,phon_err,have vs. be,/ʃ/ --> /s/; plush/plus,McDonald's,,,,,,
44,f29473dc5cfa42203109a8361a5809131cc0d7cba356e8b338dccd5a8c89963f,I’m good — skip to the next question,what_popular_us_chain_provides_a_happy_meal_toy_or_plus_when_kids_are_hungry_targ_20_B.wav,target,phon_err,have vs. be,/ʃ/ --> /s/; plush/plus,McDonald's,s,secsame,,,,HH 12/06
44,f29473dc5cfa42203109a8361a5809131cc0d7cba356e8b338dccd5a8c89963f,NA,what_popular_us_chain_provides_a_happy_meal_toy_or_plus_when_kids_are_hungry_targ_20_B.wav,target,phon_err,have vs. be,/ʃ/ --> /s/; plush/plus,McDonald's,,,,,,
44,f29473dc5cfa42203109a8361a5809131cc0d7cba356e8b338dccd5a8c89963f,The question does NOT need any corrections.,who_discovered_the_law_of_universal_gravitation_which_accounts_for_why_objects_naturally_fall_downwards_fill_15.wav,filler_other,NA,NA,NA,Isaac Newton,nans,first,,a,,HH 12/06
44,f29473dc5cfa42203109a8361a5809131cc0d7cba356e8b338dccd5a8c89963f,Isaac Newton,who_discovered_the_law_of_universal_gravitation_which_accounts_for_why_objects_naturally_fall_downwards_fill_15.wav,filler_other,NA,NA,NA,Isaac Newton,,,,,,
44,f29473dc5cfa42203109a8361a5809131cc0d7cba356e8b338dccd5a8c89963f,I’m good — skip to the next question,who_discovered_the_law_of_universal_gravitation_which_accounts_for_why_objects_naturally_fall_downwards_fill_15.wav,filler_other,NA,NA,NA,Isaac Newton,s,secsame,,,,HH 12/06
44,f29473dc5cfa42203109a8361a5809131cc0d7cba356e8b338dccd5a8c89963f,NA,who_discovered_the_law_of_universal_gravitation_which_accounts_for_why_objects_naturally_fall_downwards_fill_15.wav,filler_other,NA,NA,NA,Isaac Newton,,,,,,
44,f29473dc5cfa42203109a8361a5809131cc0d7cba356e8b338dccd5a8c89963f,The question does NOT need any corrections.,who_did_americans_boat_for_to_be_their_first_president_who_avoided_to_serve_three_terms_targ_10_D.wav,target,both_err,infinitive vs. participle,/v/ --> /b/; vote/boat,George Washington,nans,first,,,,HH 12/06
44,f29473dc5cfa42203109a8361a5809131cc0d7cba356e8b338dccd5a8c89963f,George Washington,who_did_americans_boat_for_to_be_their_first_president_who_avoided_to_serve_three_terms_targ_10_D.wav,target,both_err,infinitive vs. participle,/v/ --> /b/; vote/boat,George Washington,,,,,,
44,f29473dc5cfa42203109a8361a5809131cc0d7cba356e8b338dccd5a8c89963f,"The question needs to be CORRECTED (Select this if you spot an error, even if you don’t know the answer).",who_did_americans_boat_for_to_be_their_first_president_who_avoided_to_serve_three_terms_targ_10_D.wav,target,both_err,infinitive vs. participle,/v/ --> /b/; vote/boat,George Washington,y,secdiff,both,,,HH 12/06
44,f29473dc5cfa42203109a8361a5809131cc0d7cba356e8b338dccd5a8c89963f,"Hear ""bote"" for instead of ""vote"", should be ""who avoided serving"" instead of ""who avoid to serve""; George Washington",who_did_americans_boat_for_to_be_their_first_president_who_avoided_to_serve_three_terms_targ_10_D.wav,target,both_err,infinitive vs. participle,/v/ --> /b/; vote/boat,George Washington,,,,,,
44,f29473dc5cfa42203109a8361a5809131cc0d7cba356e8b338dccd5a8c89963f,The question does NOT need any corrections.,which_fast_food_chain_offers_foot-long_sandwiches_and_has_the_slogan_eat_fresh_fill_11.wav,filler_other,NA,NA,NA,Subway,nans,first,,twice,,HH 12/06
44,f29473dc5cfa42203109a8361a5809131cc0d7cba356e8b338dccd5a8c89963f,subway,which_fast_food_chain_offers_foot-long_sandwiches_and_has_the_slogan_eat_fresh_fill_11.wav,filler_other,NA,NA,NA,Subway,,,,,,
44,f29473dc5cfa42203109a8361a5809131cc0d7cba356e8b338dccd5a8c89963f,The question does NOT need any corrections.,which_fast_food_chain_offers_foot-long_sandwiches_and_has_the_slogan_eat_fresh_fill_11.wav,filler_other,NA,NA,NA,Subway,nans,secsame,,a,,HH 12/06
44,f29473dc5cfa42203109a8361a5809131cc0d7cba356e8b338dccd5a8c89963f,Subway,which_fast_food_chain_offers_foot-long_sandwiches_and_has_the_slogan_eat_fresh_fill_11.wav,filler_other,NA,NA,NA,Subway,,,,,,
44,f29473dc5cfa42203109a8361a5809131cc0d7cba356e8b338dccd5a8c89963f,"The question does NOT need any corrections, but I don't know the answer/ I don't understand what the question is asking.",which_oscar-winning_movie_features_tom_hanks_saying_life_is_like_a_box_of_chocolates_fill_12.wav,filler_other,NA,NA,NA,Forrest Gump,nun,first,,,,HH 12/06
44,f29473dc5cfa42203109a8361a5809131cc0d7cba356e8b338dccd5a8c89963f,NA,which_oscar-winning_movie_features_tom_hanks_saying_life_is_like_a_box_of_chocolates_fill_12.wav,filler_other,NA,NA,NA,Forrest Gump,,,,,,
44,f29473dc5cfa42203109a8361a5809131cc0d7cba356e8b338dccd5a8c89963f,I’m good — skip to the next question,which_oscar-winning_movie_features_tom_hanks_saying_life_is_like_a_box_of_chocolates_fill_12.wav,filler_other,NA,NA,NA,Forrest Gump,s,secsame,,,,HH 12/06
44,f29473dc5cfa42203109a8361a5809131cc0d7cba356e8b338dccd5a8c89963f,NA,which_oscar-winning_movie_features_tom_hanks_saying_life_is_like_a_box_of_chocolates_fill_12.wav,filler_other,NA,NA,NA,Forrest Gump,,,,,,
44,f29473dc5cfa42203109a8361a5809131cc0d7cba356e8b338dccd5a8c89963f,"The question does NOT need any corrections, but I don't know the answer/ I don't understand what the question is asking.",which_soft_pastry_made_with_a_certain_spice_is_often_spiral-shaped_and_topped_with_icing_fill_16.wav,filler_other,NA,NA,NA,cinnamon roll,nun,first,,,,HH 12/06
44,f29473dc5cfa42203109a8361a5809131cc0d7cba356e8b338dccd5a8c89963f,NA,which_soft_pastry_made_with_a_certain_spice_is_often_spiral-shaped_and_topped_with_icing_fill_16.wav,filler_other,NA,NA,NA,cinnamon roll,,,,,,
44,f29473dc5cfa42203109a8361a5809131cc0d7cba356e8b338dccd5a8c89963f,I’m good — skip to the next question,which_soft_pastry_made_with_a_certain_spice_is_often_spiral-shaped_and_topped_with_icing_fill_16.wav,filler_other,NA,NA,NA,cinnamon roll,s,secsame,,,,HH 12/06
44,f29473dc5cfa42203109a8361a5809131cc0d7cba356e8b338dccd5a8c89963f,NA,which_soft_pastry_made_with_a_certain_spice_is_often_spiral-shaped_and_topped_with_icing_fill_16.wav,filler_other,NA,NA,NA,cinnamon roll,,,,,,
44,f29473dc5cfa42203109a8361a5809131cc0d7cba356e8b338dccd5a8c89963f,The question does NOT need any corrections.,where_do_the_jolly_christmas_icons_santa_claus_and_his_wife_mrs._claus_live_fill_22.wav,filler_other,NA,NA,NA,the North Pole,nans,first,,a,,HH 12/06
44,f29473dc5cfa42203109a8361a5809131cc0d7cba356e8b338dccd5a8c89963f,The North Pole,where_do_the_jolly_christmas_icons_santa_claus_and_his_wife_mrs._claus_live_fill_22.wav,filler_other,NA,NA,NA,the North Pole,,,,,,
44,f29473dc5cfa42203109a8361a5809131cc0d7cba356e8b338dccd5a8c89963f,I’m good — skip to the next question,where_do_the_jolly_christmas_icons_santa_claus_and_his_wife_mrs._claus_live_fill_22.wav,filler_other,NA,NA,NA,the North Pole,s,secsame,,,,HH 12/06
44,f29473dc5cfa42203109a8361a5809131cc0d7cba356e8b338dccd5a8c89963f,NA,where_do_the_jolly_christmas_icons_santa_claus_and_his_wife_mrs._claus_live_fill_22.wav,filler_other,NA,NA,NA,the North Pole,,,,,,
44,f29473dc5cfa42203109a8361a5809131cc0d7cba356e8b338dccd5a8c89963f,"The question needs to be CORRECTED (Select this if you spot an error, even if you don’t know the answer).",where_do_people_get_drivers_licenses_since_it_is_required_as_ballad_id_to_drive_targ_16_B.wav,target,phon_err,expletive 'it' dropping,/v/ --> /b/; valid/ballad,DMV,y,first,p,,,HH 12/06
44,f29473dc5cfa42203109a8361a5809131cc0d7cba356e8b338dccd5a8c89963f,"I hear ""Balid"" instead of ""valid""; the DMV/RMV",where_do_people_get_drivers_licenses_since_it_is_required_as_ballad_id_to_drive_targ_16_B.wav,target,phon_err,expletive 'it' dropping,/v/ --> /b/; valid/ballad,DMV,,,,,,
44,f29473dc5cfa42203109a8361a5809131cc0d7cba356e8b338dccd5a8c89963f,I’m good — skip to the next question,where_do_people_get_drivers_licenses_since_it_is_required_as_ballad_id_to_drive_targ_16_B.wav,target,phon_err,expletive 'it' dropping,/v/ --> /b/; valid/ballad,DMV,s,secsame,,,,HH 12/06
44,f29473dc5cfa42203109a8361a5809131cc0d7cba356e8b338dccd5a8c89963f,NA,where_do_people_get_drivers_licenses_since_it_is_required_as_ballad_id_to_drive_targ_16_B.wav,target,phon_err,expletive 'it' dropping,/v/ --> /b/; valid/ballad,DMV,,,,,,
44,f29473dc5cfa42203109a8361a5809131cc0d7cba356e8b338dccd5a8c89963f,The question does NOT need any corrections.,what_company_created_the_macbook_a_device_full_of_features_to_help_students_do_homework_targ_23_A.wav,target,correct,make vs. other verb,/ʊ/ --> /u/; full/fool,Apple,nans,first,,a,,HH 12/06
44,f29473dc5cfa42203109a8361a5809131cc0d7cba356e8b338dccd5a8c89963f,Apple,what_company_created_the_macbook_a_device_full_of_features_to_help_students_do_homework_targ_23_A.wav,target,correct,make vs. other verb,/ʊ/ --> /u/; full/fool,Apple,,,,,,
44,f29473dc5cfa42203109a8361a5809131cc0d7cba356e8b338dccd5a8c89963f,I’m good — skip to the next question,what_company_created_the_macbook_a_device_full_of_features_to_help_students_do_homework_targ_23_A.wav,target,correct,make vs. other verb,/ʊ/ --> /u/; full/fool,Apple,s,secsame,,,,HH 12/06
44,f29473dc5cfa42203109a8361a5809131cc0d7cba356e8b338dccd5a8c89963f,NA,what_company_created_the_macbook_a_device_full_of_features_to_help_students_do_homework_targ_23_A.wav,target,correct,make vs. other verb,/ʊ/ --> /u/; full/fool,Apple,,,,,,
44,f29473dc5cfa42203109a8361a5809131cc0d7cba356e8b338dccd5a8c89963f,"The question needs to be CORRECTED (Select this if you spot an error, even if you don’t know the answer).",what_kind_of_weather_could_occur_when_is_raining_and_below_freezing_targ_05_C.wav,target,non_phon_err,expletive 'it' dropping,/ʊ/ --> /u/; could/cooed,snow,y,first,otherp,,,HH 12/06
44,f29473dc5cfa42203109a8361a5809131cc0d7cba356e8b338dccd5a8c89963f,"I hear ""occure"" instead of ""occur""; snow",what_kind_of_weather_could_occur_when_is_raining_and_below_freezing_targ_05_C.wav,target,non_phon_err,expletive 'it' dropping,/ʊ/ --> /u/; could/cooed,snow,,,,,,
44,f29473dc5cfa42203109a8361a5809131cc0d7cba356e8b338dccd5a8c89963f,I’m good — skip to the next question,what_kind_of_weather_could_occur_when_is_raining_and_below_freezing_targ_05_C.wav,target,non_phon_err,expletive 'it' dropping,/ʊ/ --> /u/; could/cooed,snow,s,secsame,,,,HH 12/06
44,f29473dc5cfa42203109a8361a5809131cc0d7cba356e8b338dccd5a8c89963f,NA,what_kind_of_weather_could_occur_when_is_raining_and_below_freezing_targ_05_C.wav,target,non_phon_err,expletive 'it' dropping,/ʊ/ --> /u/; could/cooed,snow,,,,,,
44,f29473dc5cfa42203109a8361a5809131cc0d7cba356e8b338dccd5a8c89963f,The question does NOT need any corrections.,which_body_part_did_van_gogh_allegedly_cut_off_after_an_argument_with_his_friend_fill_05.wav,filler_other,NA,NA,NA,ear,nans,first,,,,HH 12/06
44,f29473dc5cfa42203109a8361a5809131cc0d7cba356e8b338dccd5a8c89963f,His ear.,which_body_part_did_van_gogh_allegedly_cut_off_after_an_argument_with_his_friend_fill_05.wav,filler_other,NA,NA,NA,ear,,,,,,
44,f29473dc5cfa42203109a8361a5809131cc0d7cba356e8b338dccd5a8c89963f,"The question needs to be CORRECTED (Select this if you spot an error, even if you don’t know the answer).",which_body_part_did_van_gogh_allegedly_cut_off_after_an_argument_with_his_friend_fill_05.wav,filler_other,NA,NA,NA,ear,y,secdiff,otherp,,,HH 12/06
44,f29473dc5cfa42203109a8361a5809131cc0d7cba356e8b338dccd5a8c89963f,"I think I hear ""Vane gogh"" and ""vody"" instead of ""van gogh"" and ""body""; ear",which_body_part_did_van_gogh_allegedly_cut_off_after_an_argument_with_his_friend_fill_05.wav,filler_other,NA,NA,NA,ear,,,,,,
44,f29473dc5cfa42203109a8361a5809131cc0d7cba356e8b338dccd5a8c89963f,"The question needs to be CORRECTED (Select this if you spot an error, even if you don’t know the answer).",if_a_janitor_hardworking_cleaned_a_bent_in_five_minutes_how_many_seconds_is_that_targ_22_D.wav,target,both_err,adj/noun order,/v/ --> /b/; vent/bent,eight,y,first,,,,HH 12/06
44,f29473dc5cfa42203109a8361a5809131cc0d7cba356e8b338dccd5a8c89963f,"""If a janitor hard working"" should be ""if a hard working janitor""; I don't know.",if_a_janitor_hardworking_cleaned_a_bent_in_five_minutes_how_many_seconds_is_that_targ_22_D.wav,target,both_err,adj/noun order,/v/ --> /b/; vent/bent,eight,,,,,,
44,f29473dc5cfa42203109a8361a5809131cc0d7cba356e8b338dccd5a8c89963f,"The question needs to be CORRECTED (Select this if you spot an error, even if you don’t know the answer).",if_a_janitor_hardworking_cleaned_a_bent_in_five_minutes_how_many_seconds_is_that_targ_22_D.wav,target,both_err,adj/noun order,/v/ --> /b/; vent/bent,eight,y,secsame,both,,,HH 12/06
44,f29473dc5cfa42203109a8361a5809131cc0d7cba356e8b338dccd5a8c89963f,"""if a janitor hard working"" should be ""if a hard working janitor"", I heard ""bent"" instead of ""vent.""; it would be 300 seconds.",if_a_janitor_hardworking_cleaned_a_bent_in_five_minutes_how_many_seconds_is_that_targ_22_D.wav,target,both_err,adj/noun order,/v/ --> /b/; vent/bent,eight,,,,,,
44,f29473dc5cfa42203109a8361a5809131cc0d7cba356e8b338dccd5a8c89963f,"The question does NOT need any corrections, but I don't know the answer/ I don't understand what the question is asking.",how_many_days_would_my_bike_tandem_be_gone_if_someone_borrows_it_for_july_targ_17_C.wav,target,non_phon_err,adj/noun order,/ʊ/ --> /u/; would/wooed,thirty-one days,nun,first,,,,HH 12/06
44,f29473dc5cfa42203109a8361a5809131cc0d7cba356e8b338dccd5a8c89963f,NA,how_many_days_would_my_bike_tandem_be_gone_if_someone_borrows_it_for_july_targ_17_C.wav,target,non_phon_err,adj/noun order,/ʊ/ --> /u/; would/wooed,thirty-one days,,,,,,
44,f29473dc5cfa42203109a8361a5809131cc0d7cba356e8b338dccd5a8c89963f,I’m good — skip to the next question,how_many_days_would_my_bike_tandem_be_gone_if_someone_borrows_it_for_july_targ_17_C.wav,target,non_phon_err,adj/noun order,/ʊ/ --> /u/; would/wooed,thirty-one days,s,secsame,,,,HH 12/06
44,f29473dc5cfa42203109a8361a5809131cc0d7cba356e8b338dccd5a8c89963f,NA,how_many_days_would_my_bike_tandem_be_gone_if_someone_borrows_it_for_july_targ_17_C.wav,target,non_phon_err,adj/noun order,/ʊ/ --> /u/; would/wooed,thirty-one days,,,,,,
44,f29473dc5cfa42203109a8361a5809131cc0d7cba356e8b338dccd5a8c89963f,The question does NOT need any corrections.,what_animal_is_typically_white_with_black_spots_and_says_moo_fill_21.wav,filler_other,NA,NA,NA,a cow,nans,first,,a,,HH 12/06
44,f29473dc5cfa42203109a8361a5809131cc0d7cba356e8b338dccd5a8c89963f,Cow,what_animal_is_typically_white_with_black_spots_and_says_moo_fill_21.wav,filler_other,NA,NA,NA,a cow,,,,,,
44,f29473dc5cfa42203109a8361a5809131cc0d7cba356e8b338dccd5a8c89963f,I’m good — skip to the next question,what_animal_is_typically_white_with_black_spots_and_says_moo_fill_21.wav,filler_other,NA,NA,NA,a cow,s,secsame,,,,HH 12/06
44,f29473dc5cfa42203109a8361a5809131cc0d7cba356e8b338dccd5a8c89963f,NA,what_animal_is_typically_white_with_black_spots_and_says_moo_fill_21.wav,filler_other,NA,NA,NA,a cow,,,,,,
44,f29473dc5cfa42203109a8361a5809131cc0d7cba356e8b338dccd5a8c89963f,The question does NOT need any corrections.,what_musician_won_grammys_for_their_album_thriller_which_features_the_hit_song_beat_it_fill_20.wav,filler_other,NA,NA,NA,Michael Jackson,nans,first,,,,HH 12/06
44,f29473dc5cfa42203109a8361a5809131cc0d7cba356e8b338dccd5a8c89963f,Michael Jackson,what_musician_won_grammys_for_their_album_thriller_which_features_the_hit_song_beat_it_fill_20.wav,filler_other,NA,NA,NA,Michael Jackson,,,,,,
44,f29473dc5cfa42203109a8361a5809131cc0d7cba356e8b338dccd5a8c89963f,"The question needs to be CORRECTED (Select this if you spot an error, even if you don’t know the answer).",what_musician_won_grammys_for_their_album_thriller_which_features_the_hit_song_beat_it_fill_20.wav,filler_other,NA,NA,NA,Michael Jackson,y,secdiff,otherp,,,HH 12/06
44,f29473dc5cfa42203109a8361a5809131cc0d7cba356e8b338dccd5a8c89963f,"It sounds to me a little like ""missician"" instead of ""musician""; Michael Jackson",what_musician_won_grammys_for_their_album_thriller_which_features_the_hit_song_beat_it_fill_20.wav,filler_other,NA,NA,NA,Michael Jackson,,,,,,
44,f29473dc5cfa42203109a8361a5809131cc0d7cba356e8b338dccd5a8c89963f,"The question does NOT need any corrections, but I don't know the answer/ I don't understand what the question is asking.",what_novel_has_the_quote_i’m_late_i’m_late_for_a_very_important_date_fill_13.wav,filler_other,NA,NA,NA,Alice in Wonderland,nun,first,,,,HH 12/06
44,f29473dc5cfa42203109a8361a5809131cc0d7cba356e8b338dccd5a8c89963f,NA,what_novel_has_the_quote_i’m_late_i’m_late_for_a_very_important_date_fill_13.wav,filler_other,NA,NA,NA,Alice in Wonderland,,,,,,
44,f29473dc5cfa42203109a8361a5809131cc0d7cba356e8b338dccd5a8c89963f,"The question needs to be CORRECTED (Select this if you spot an error, even if you don’t know the answer).",what_novel_has_the_quote_i’m_late_i’m_late_for_a_very_important_date_fill_13.wav,filler_other,NA,NA,NA,Alice in Wonderland,y,secdiff,other,,wrong choice,HH 12/06
44,f29473dc5cfa42203109a8361a5809131cc0d7cba356e8b338dccd5a8c89963f,"NA; I meant to click ""I'm good"", mouse moved up accidentally.",what_novel_has_the_quote_i’m_late_i’m_late_for_a_very_important_date_fill_13.wav,filler_other,NA,NA,NA,Alice in Wonderland,,,,,,
44,f29473dc5cfa42203109a8361a5809131cc0d7cba356e8b338dccd5a8c89963f,"The question needs to be CORRECTED (Select this if you spot an error, even if you don’t know the answer).",how_many_legs_does_a_garden_spider_canadian_whose_silk_can_make_clot_have_targ_06_D.wav,target,both_err,adj/noun order,/θ/ --> /t/; cloth/clot,eight,y,first,,,,HH 12/06
44,f29473dc5cfa42203109a8361a5809131cc0d7cba356e8b338dccd5a8c89963f,"""Spider canadian"" should be ""Canadian Spider; I don't know.",how_many_legs_does_a_garden_spider_canadian_whose_silk_can_make_clot_have_targ_06_D.wav,target,both_err,adj/noun order,/θ/ --> /t/; cloth/clot,eight,,,,,,
44,f29473dc5cfa42203109a8361a5809131cc0d7cba356e8b338dccd5a8c89963f,"The question needs to be CORRECTED (Select this if you spot an error, even if you don’t know the answer).",how_many_legs_does_a_garden_spider_canadian_whose_silk_can_make_clot_have_targ_06_D.wav,target,both_err,adj/noun order,/θ/ --> /t/; cloth/clot,eight,y,secsame,np,,,HH 12/06
44,f29473dc5cfa42203109a8361a5809131cc0d7cba356e8b338dccd5a8c89963f,"It should be ""Canadian Garden Spider"", and not ""Garden Spider canadian""; I don't know.",how_many_legs_does_a_garden_spider_canadian_whose_silk_can_make_clot_have_targ_06_D.wav,target,both_err,adj/noun order,/θ/ --> /t/; cloth/clot,eight,,,,,,
44,f29473dc5cfa42203109a8361a5809131cc0d7cba356e8b338dccd5a8c89963f,"The question does NOT need any corrections, but I don't know the answer/ I don't understand what the question is asking.",which_scottish_actor_first_played_james_bond_wearing_kilts_to_red_carpets_when_he_was_32_years_old_targ_03_A.wav,target,correct,have vs. be,/k/ --> /g/; kilt/guilt,Sean Connery,nun,first,,,,HH 12/06
44,f29473dc5cfa42203109a8361a5809131cc0d7cba356e8b338dccd5a8c89963f,NA,which_scottish_actor_first_played_james_bond_wearing_kilts_to_red_carpets_when_he_was_32_years_old_targ_03_A.wav,target,correct,have vs. be,/k/ --> /g/; kilt/guilt,Sean Connery,,,,,,
44,f29473dc5cfa42203109a8361a5809131cc0d7cba356e8b338dccd5a8c89963f,I’m good — skip to the next question,which_scottish_actor_first_played_james_bond_wearing_kilts_to_red_carpets_when_he_was_32_years_old_targ_03_A.wav,target,correct,have vs. be,/k/ --> /g/; kilt/guilt,Sean Connery,s,secsame,,,,HH 12/06
