participant_num,participant_id,response_value,question,stim_type,condition,nonphon_err_details,phon_err_details,answer,err_reported,err_reported_attempt,err_type_response,no_err_response,comments,coder
14,3ecef783f6efc2180ba7cf96119ad54902bc45452b2538cc6fffe19dbf66bf3e,I’m good — skip to the next question,what_childrens_game_makes_people_sit_down_quickly_when_the_music_loud_stops_targ_07_C.wav,target,non_phon_err,adj/noun order,/ɪ/ --> /i/; sit/seat,musical chairs,s,secsame,,,,JB_1205
14,3ecef783f6efc2180ba7cf96119ad54902bc45452b2538cc6fffe19dbf66bf3e,NA,what_childrens_game_makes_people_sit_down_quickly_when_the_music_loud_stops_targ_07_C.wav,target,non_phon_err,adj/noun order,/ɪ/ --> /i/; sit/seat,musical chairs,,,,,,
14,3ecef783f6efc2180ba7cf96119ad54902bc45452b2538cc6fffe19dbf66bf3e,"The question needs to be CORRECTED (Select this if you spot an error, even if you don’t know the answer).",what_colors_make_up_a_traditional_candy_cane_which_people_enjoy_to_eat_during_christmas_targ_15_C.wav,target,non_phon_err,infinitive vs. participle,/k/ --> /g/; cane/gain,red and white,y,first,np,,,JB_1205
14,3ecef783f6efc2180ba7cf96119ad54902bc45452b2538cc6fffe19dbf66bf3e,"""Enjoy to eat"" should be changed to ""enjoy eating."" The answer is candy cane.",what_colors_make_up_a_traditional_candy_cane_which_people_enjoy_to_eat_during_christmas_targ_15_C.wav,target,non_phon_err,infinitive vs. participle,/k/ --> /g/; cane/gain,red and white,,,,,,
14,3ecef783f6efc2180ba7cf96119ad54902bc45452b2538cc6fffe19dbf66bf3e,"The question needs to be CORRECTED (Select this if you spot an error, even if you don’t know the answer).",what_colors_make_up_a_traditional_candy_cane_which_people_enjoy_to_eat_during_christmas_targ_15_C.wav,target,non_phon_err,infinitive vs. participle,/k/ --> /g/; cane/gain,red and white,y,secsame,np,,,JB_1205
14,3ecef783f6efc2180ba7cf96119ad54902bc45452b2538cc6fffe19dbf66bf3e,"""Enjoy to eat"" should be changed to ""enjoy eating."" The answer is red and white.",what_colors_make_up_a_traditional_candy_cane_which_people_enjoy_to_eat_during_christmas_targ_15_C.wav,target,non_phon_err,infinitive vs. participle,/k/ --> /g/; cane/gain,red and white,,,,,,
14,3ecef783f6efc2180ba7cf96119ad54902bc45452b2538cc6fffe19dbf66bf3e,The question does NOT need any corrections.,what_is_the_name_of_the_comic_strip_featuring_charlie_brown_and_his_dog_snoopy_fill_06.wav,filler_other,NA,NA,NA,Peanuts,nans,first,,a,,JB_1205
14,3ecef783f6efc2180ba7cf96119ad54902bc45452b2538cc6fffe19dbf66bf3e,The Peanuts.,what_is_the_name_of_the_comic_strip_featuring_charlie_brown_and_his_dog_snoopy_fill_06.wav,filler_other,NA,NA,NA,Peanuts,,,,,,
14,3ecef783f6efc2180ba7cf96119ad54902bc45452b2538cc6fffe19dbf66bf3e,I’m good — skip to the next question,what_is_the_name_of_the_comic_strip_featuring_charlie_brown_and_his_dog_snoopy_fill_06.wav,filler_other,NA,NA,NA,Peanuts,s,secsame,,,,JB_1205
14,3ecef783f6efc2180ba7cf96119ad54902bc45452b2538cc6fffe19dbf66bf3e,NA,what_is_the_name_of_the_comic_strip_featuring_charlie_brown_and_his_dog_snoopy_fill_06.wav,filler_other,NA,NA,NA,Peanuts,,,,,,
14,3ecef783f6efc2180ba7cf96119ad54902bc45452b2538cc6fffe19dbf66bf3e,"The question needs to be CORRECTED (Select this if you spot an error, even if you don’t know the answer).",what_holiday_occurs_at_the_end_of_october_and_features_trick-or-treating_pumpkins_and_haunted_houses_fill_07.wav,filler_other,NA,NA,NA,Halloween,y,first,otherfill,,reports misprounciation of 'occurs',JB_1205
14,3ecef783f6efc2180ba7cf96119ad54902bc45452b2538cc6fffe19dbf66bf3e,"""Occurs"" sounded like ""Ocures."" The answer is Halloween.",what_holiday_occurs_at_the_end_of_october_and_features_trick-or-treating_pumpkins_and_haunted_houses_fill_07.wav,filler_other,NA,NA,NA,Halloween,,,,,,
14,3ecef783f6efc2180ba7cf96119ad54902bc45452b2538cc6fffe19dbf66bf3e,I’m good — skip to the next question,what_holiday_occurs_at_the_end_of_october_and_features_trick-or-treating_pumpkins_and_haunted_houses_fill_07.wav,filler_other,NA,NA,NA,Halloween,s,secsame,,,,JB_1205
14,3ecef783f6efc2180ba7cf96119ad54902bc45452b2538cc6fffe19dbf66bf3e,NA,what_holiday_occurs_at_the_end_of_october_and_features_trick-or-treating_pumpkins_and_haunted_houses_fill_07.wav,filler_other,NA,NA,NA,Halloween,,,,,,
14,3ecef783f6efc2180ba7cf96119ad54902bc45452b2538cc6fffe19dbf66bf3e,The question does NOT need any corrections.,what_animal_is_typically_white_with_black_spots_and_says_moo_fill_21.wav,filler_other,NA,NA,NA,a cow,nans,first,,a,,JB_1205
14,3ecef783f6efc2180ba7cf96119ad54902bc45452b2538cc6fffe19dbf66bf3e,Cow.,what_animal_is_typically_white_with_black_spots_and_says_moo_fill_21.wav,filler_other,NA,NA,NA,a cow,,,,,,
14,3ecef783f6efc2180ba7cf96119ad54902bc45452b2538cc6fffe19dbf66bf3e,I’m good — skip to the next question,what_animal_is_typically_white_with_black_spots_and_says_moo_fill_21.wav,filler_other,NA,NA,NA,a cow,s,secsame,,,,JB_1205
14,3ecef783f6efc2180ba7cf96119ad54902bc45452b2538cc6fffe19dbf66bf3e,NA,what_animal_is_typically_white_with_black_spots_and_says_moo_fill_21.wav,filler_other,NA,NA,NA,a cow,,,,,,
14,3ecef783f6efc2180ba7cf96119ad54902bc45452b2538cc6fffe19dbf66bf3e,"The question needs to be CORRECTED (Select this if you spot an error, even if you don’t know the answer).",if_a_hardworking_janitor_cleaned_a_vent_in_five_minutes_how_many_seconds_is_that_targ_22_B.wav,target,phon_err,adj/noun order,/v/ --> /b/; vent/bent,eight,y,first,otherp,,reports being unable to understand what comes after 'cleaned' ('a vent'),JB_1205
14,3ecef783f6efc2180ba7cf96119ad54902bc45452b2538cc6fffe19dbf66bf3e,"I couldn't understand the word after ""cleaned."" I don't know the answer.",if_a_hardworking_janitor_cleaned_a_vent_in_five_minutes_how_many_seconds_is_that_targ_22_B.wav,target,phon_err,adj/noun order,/v/ --> /b/; vent/bent,eight,,,,,,
14,3ecef783f6efc2180ba7cf96119ad54902bc45452b2538cc6fffe19dbf66bf3e,"The question needs to be CORRECTED (Select this if you spot an error, even if you don’t know the answer).",if_a_hardworking_janitor_cleaned_a_vent_in_five_minutes_how_many_seconds_is_that_targ_22_B.wav,target,phon_err,adj/noun order,/v/ --> /b/; vent/bent,eight,y,secsame,otherp,,,JB_1205
14,3ecef783f6efc2180ba7cf96119ad54902bc45452b2538cc6fffe19dbf66bf3e,"I couldn't understand the word after ""cleaned up."" I don't know the answer.",if_a_hardworking_janitor_cleaned_a_vent_in_five_minutes_how_many_seconds_is_that_targ_22_B.wav,target,phon_err,adj/noun order,/v/ --> /b/; vent/bent,eight,,,,,,
14,3ecef783f6efc2180ba7cf96119ad54902bc45452b2538cc6fffe19dbf66bf3e,"The question needs to be CORRECTED (Select this if you spot an error, even if you don’t know the answer).",which_fast_food_chain_offers_foot-long_sandwiches_and_has_the_slogan_eat_fresh_fill_11.wav,filler_other,NA,NA,NA,Subway,y,first,otherfill,,reports mispronunciation of 'slogan',JB_1205
14,3ecef783f6efc2180ba7cf96119ad54902bc45452b2538cc6fffe19dbf66bf3e,"""slogan"" didn't sound right, it sounded like ""logan."" The answer is Subway.",which_fast_food_chain_offers_foot-long_sandwiches_and_has_the_slogan_eat_fresh_fill_11.wav,filler_other,NA,NA,NA,Subway,,,,,,
14,3ecef783f6efc2180ba7cf96119ad54902bc45452b2538cc6fffe19dbf66bf3e,I’m good — skip to the next question,which_fast_food_chain_offers_foot-long_sandwiches_and_has_the_slogan_eat_fresh_fill_11.wav,filler_other,NA,NA,NA,Subway,s,secsame,,,,JB_1205
14,3ecef783f6efc2180ba7cf96119ad54902bc45452b2538cc6fffe19dbf66bf3e,NA,which_fast_food_chain_offers_foot-long_sandwiches_and_has_the_slogan_eat_fresh_fill_11.wav,filler_other,NA,NA,NA,Subway,,,,,,
14,3ecef783f6efc2180ba7cf96119ad54902bc45452b2538cc6fffe19dbf66bf3e,"The question does NOT need any corrections, but I don't know the answer/ I don't understand what the question is asking.",what_term_refers_to_armored_men_who_enjoyed_carrying_medieval_swords_that_class_in_combat_targ_02_B.wav,target,phon_err,infinitive vs. participle,/ʃ/ --> /s/; clash/class,knights,nun,first,,,,JB_1205
14,3ecef783f6efc2180ba7cf96119ad54902bc45452b2538cc6fffe19dbf66bf3e,NA,what_term_refers_to_armored_men_who_enjoyed_carrying_medieval_swords_that_class_in_combat_targ_02_B.wav,target,phon_err,infinitive vs. participle,/ʃ/ --> /s/; clash/class,knights,,,,,,
14,3ecef783f6efc2180ba7cf96119ad54902bc45452b2538cc6fffe19dbf66bf3e,"The question needs to be CORRECTED (Select this if you spot an error, even if you don’t know the answer).",what_term_refers_to_armored_men_who_enjoyed_carrying_medieval_swords_that_class_in_combat_targ_02_B.wav,target,phon_err,infinitive vs. participle,/ʃ/ --> /s/; clash/class,knights,y,secdiff,p,,,JB_1205
14,3ecef783f6efc2180ba7cf96119ad54902bc45452b2538cc6fffe19dbf66bf3e,"I think I'm hearing the word ""clash"" as ""class."" The answer is knights.",what_term_refers_to_armored_men_who_enjoyed_carrying_medieval_swords_that_class_in_combat_targ_02_B.wav,target,phon_err,infinitive vs. participle,/ʃ/ --> /s/; clash/class,knights,,,,,,
14,3ecef783f6efc2180ba7cf96119ad54902bc45452b2538cc6fffe19dbf66bf3e,The question does NOT need any corrections.,which_body_part_did_van_gogh_allegedly_cut_off_after_an_argument_with_his_friend_fill_05.wav,filler_other,NA,NA,NA,ear,nans,first,,a,,JB_1205
14,3ecef783f6efc2180ba7cf96119ad54902bc45452b2538cc6fffe19dbf66bf3e,His ear.,which_body_part_did_van_gogh_allegedly_cut_off_after_an_argument_with_his_friend_fill_05.wav,filler_other,NA,NA,NA,ear,,,,,,
14,3ecef783f6efc2180ba7cf96119ad54902bc45452b2538cc6fffe19dbf66bf3e,I’m good — skip to the next question,which_body_part_did_van_gogh_allegedly_cut_off_after_an_argument_with_his_friend_fill_05.wav,filler_other,NA,NA,NA,ear,s,secsame,,,,JB_1205
14,3ecef783f6efc2180ba7cf96119ad54902bc45452b2538cc6fffe19dbf66bf3e,NA,which_body_part_did_van_gogh_allegedly_cut_off_after_an_argument_with_his_friend_fill_05.wav,filler_other,NA,NA,NA,ear,,,,,,
14,3ecef783f6efc2180ba7cf96119ad54902bc45452b2538cc6fffe19dbf66bf3e,"The question needs to be CORRECTED (Select this if you spot an error, even if you don’t know the answer).",what_company_created_the_macbook_a_device_full_of_features_to_help_students_make_homework_targ_23_C.wav,target,non_phon_err,make vs. other verb,/ʊ/ --> /u/; full/fool,Apple,y,first,np,,,JB_1205
14,3ecef783f6efc2180ba7cf96119ad54902bc45452b2538cc6fffe19dbf66bf3e,"""make"" should be changed to ""do."" The answer is Apple.",what_company_created_the_macbook_a_device_full_of_features_to_help_students_make_homework_targ_23_C.wav,target,non_phon_err,make vs. other verb,/ʊ/ --> /u/; full/fool,Apple,,,,,,
14,3ecef783f6efc2180ba7cf96119ad54902bc45452b2538cc6fffe19dbf66bf3e,I’m good — skip to the next question,what_company_created_the_macbook_a_device_full_of_features_to_help_students_make_homework_targ_23_C.wav,target,non_phon_err,make vs. other verb,/ʊ/ --> /u/; full/fool,Apple,s,secsame,,,,JB_1205
14,3ecef783f6efc2180ba7cf96119ad54902bc45452b2538cc6fffe19dbf66bf3e,NA,what_company_created_the_macbook_a_device_full_of_features_to_help_students_make_homework_targ_23_C.wav,target,non_phon_err,make vs. other verb,/ʊ/ --> /u/; full/fool,Apple,,,,,,
14,3ecef783f6efc2180ba7cf96119ad54902bc45452b2538cc6fffe19dbf66bf3e,"The question does NOT need any corrections, but I don't know the answer/ I don't understand what the question is asking.",what_letter_in_the_latin_alphabet_corresponds_to_the_greek_letter_alpha_fill_01.wav,filler_other,NA,NA,NA,a,nun,first,,,,JB_1205
14,3ecef783f6efc2180ba7cf96119ad54902bc45452b2538cc6fffe19dbf66bf3e,NA,what_letter_in_the_latin_alphabet_corresponds_to_the_greek_letter_alpha_fill_01.wav,filler_other,NA,NA,NA,a,,,,,,
14,3ecef783f6efc2180ba7cf96119ad54902bc45452b2538cc6fffe19dbf66bf3e,I’m good — skip to the next question,what_letter_in_the_latin_alphabet_corresponds_to_the_greek_letter_alpha_fill_01.wav,filler_other,NA,NA,NA,a,s,secsame,,,,JB_1205
14,3ecef783f6efc2180ba7cf96119ad54902bc45452b2538cc6fffe19dbf66bf3e,NA,what_letter_in_the_latin_alphabet_corresponds_to_the_greek_letter_alpha_fill_01.wav,filler_other,NA,NA,NA,a,,,,,,
14,3ecef783f6efc2180ba7cf96119ad54902bc45452b2538cc6fffe19dbf66bf3e,The question does NOT need any corrections.,which_tropical_fruit_that_grows_on_palm_trees_is_used_for_oils_and_milks_fill_18.wav,filler_other,NA,NA,NA,coconuts,nans,first,,,,JB_1205
14,3ecef783f6efc2180ba7cf96119ad54902bc45452b2538cc6fffe19dbf66bf3e,Coconut.,which_tropical_fruit_that_grows_on_palm_trees_is_used_for_oils_and_milks_fill_18.wav,filler_other,NA,NA,NA,coconuts,,,,,,
14,3ecef783f6efc2180ba7cf96119ad54902bc45452b2538cc6fffe19dbf66bf3e,I’m good — skip to the next question,which_tropical_fruit_that_grows_on_palm_trees_is_used_for_oils_and_milks_fill_18.wav,filler_other,NA,NA,NA,coconuts,s,secsame,,,,JB_1205
14,3ecef783f6efc2180ba7cf96119ad54902bc45452b2538cc6fffe19dbf66bf3e,NA,which_tropical_fruit_that_grows_on_palm_trees_is_used_for_oils_and_milks_fill_18.wav,filler_other,NA,NA,NA,coconuts,,,,,,
14,3ecef783f6efc2180ba7cf96119ad54902bc45452b2538cc6fffe19dbf66bf3e,"The question needs to be CORRECTED (Select this if you spot an error, even if you don’t know the answer).",what_mythical_creatures_have_been_said_to_drink_blood_turn_into_bats_and_hate_onions_fill_14.wav,filler_other,NA,NA,NA,vampires,y,first,otherfill,,relates to factual content of sentence,JB_1205
14,3ecef783f6efc2180ba7cf96119ad54902bc45452b2538cc6fffe19dbf66bf3e,"""onions"" should be changed to ""garlic."" The answer is vampires.",what_mythical_creatures_have_been_said_to_drink_blood_turn_into_bats_and_hate_onions_fill_14.wav,filler_other,NA,NA,NA,vampires,,,,,,
14,3ecef783f6efc2180ba7cf96119ad54902bc45452b2538cc6fffe19dbf66bf3e,I’m good — skip to the next question,what_mythical_creatures_have_been_said_to_drink_blood_turn_into_bats_and_hate_onions_fill_14.wav,filler_other,NA,NA,NA,vampires,s,secsame,,,,JB_1205
14,3ecef783f6efc2180ba7cf96119ad54902bc45452b2538cc6fffe19dbf66bf3e,NA,what_mythical_creatures_have_been_said_to_drink_blood_turn_into_bats_and_hate_onions_fill_14.wav,filler_other,NA,NA,NA,vampires,,,,,,
14,3ecef783f6efc2180ba7cf96119ad54902bc45452b2538cc6fffe19dbf66bf3e,The question does NOT need any corrections.,what_us_holiday_is_often_celebrated_with_fireworks_and_hotdogs_to_honor_americas_freedom_fill_17.wav,filler_other,NA,NA,NA,Independence Day,nans,first,,a,,JB_1205
14,3ecef783f6efc2180ba7cf96119ad54902bc45452b2538cc6fffe19dbf66bf3e,The 4th of July also known as Independence Day.,what_us_holiday_is_often_celebrated_with_fireworks_and_hotdogs_to_honor_americas_freedom_fill_17.wav,filler_other,NA,NA,NA,Independence Day,,,,,,
14,3ecef783f6efc2180ba7cf96119ad54902bc45452b2538cc6fffe19dbf66bf3e,I’m good — skip to the next question,what_us_holiday_is_often_celebrated_with_fireworks_and_hotdogs_to_honor_americas_freedom_fill_17.wav,filler_other,NA,NA,NA,Independence Day,s,secsame,,,,JB_1205
14,3ecef783f6efc2180ba7cf96119ad54902bc45452b2538cc6fffe19dbf66bf3e,NA,what_us_holiday_is_often_celebrated_with_fireworks_and_hotdogs_to_honor_americas_freedom_fill_17.wav,filler_other,NA,NA,NA,Independence Day,,,,,,
14,3ecef783f6efc2180ba7cf96119ad54902bc45452b2538cc6fffe19dbf66bf3e,"The question does NOT need any corrections, but I don't know the answer/ I don't understand what the question is asking.",in_the_lion_king_who_does_nala_talk_to_and_is_laying_in_a_cot_after_theyve_reunited_targ_21_A.wav,target,correct,no aux verbs in questions (lack of do support),/k/ --> /g/; cot/got,Simba,nun,first,,,,JB_1205
14,3ecef783f6efc2180ba7cf96119ad54902bc45452b2538cc6fffe19dbf66bf3e,NA,in_the_lion_king_who_does_nala_talk_to_and_is_laying_in_a_cot_after_theyve_reunited_targ_21_A.wav,target,correct,no aux verbs in questions (lack of do support),/k/ --> /g/; cot/got,Simba,,,,,,
14,3ecef783f6efc2180ba7cf96119ad54902bc45452b2538cc6fffe19dbf66bf3e,"The question does NOT need any corrections, but I don't know the answer/ I don't understand what the question is asking.",in_the_lion_king_who_does_nala_talk_to_and_is_laying_in_a_cot_after_theyve_reunited_targ_21_A.wav,target,correct,no aux verbs in questions (lack of do support),/k/ --> /g/; cot/got,Simba,nun,secsame,,,,JB_1205
14,3ecef783f6efc2180ba7cf96119ad54902bc45452b2538cc6fffe19dbf66bf3e,NA,in_the_lion_king_who_does_nala_talk_to_and_is_laying_in_a_cot_after_theyve_reunited_targ_21_A.wav,target,correct,no aux verbs in questions (lack of do support),/k/ --> /g/; cot/got,Simba,,,,,,
14,3ecef783f6efc2180ba7cf96119ad54902bc45452b2538cc6fffe19dbf66bf3e,The question does NOT need any corrections.,what_kind_of_weather_could_occur_when_it_is_raining_and_below_freezing_targ_05_A.wav,target,correct,expletive 'it' dropping,/ʊ/ --> /u/; could/cooed,snow,nans,first,,a,,JB_1205
14,3ecef783f6efc2180ba7cf96119ad54902bc45452b2538cc6fffe19dbf66bf3e,Snow.,what_kind_of_weather_could_occur_when_it_is_raining_and_below_freezing_targ_05_A.wav,target,correct,expletive 'it' dropping,/ʊ/ --> /u/; could/cooed,snow,,,,,,
14,3ecef783f6efc2180ba7cf96119ad54902bc45452b2538cc6fffe19dbf66bf3e,"The question needs to be CORRECTED (Select this if you spot an error, even if you don’t know the answer).",what_kind_of_weather_could_occur_when_it_is_raining_and_below_freezing_targ_05_A.wav,target,correct,expletive 'it' dropping,/ʊ/ --> /u/; could/cooed,snow,y,secdiff,otherp,,reports mispronunciation of 'occurs',JB_1205
14,3ecef783f6efc2180ba7cf96119ad54902bc45452b2538cc6fffe19dbf66bf3e,"""Occur"" sounded like ""occure."" The answer is snow.",what_kind_of_weather_could_occur_when_it_is_raining_and_below_freezing_targ_05_A.wav,target,correct,expletive 'it' dropping,/ʊ/ --> /u/; could/cooed,snow,,,,,,
14,3ecef783f6efc2180ba7cf96119ad54902bc45452b2538cc6fffe19dbf66bf3e,The question does NOT need any corrections.,what_novel_has_the_quote_i’m_late_i’m_late_for_a_very_important_date_fill_13.wav,filler_other,NA,NA,NA,Alice in Wonderland,nans,first,,a,,JB_1205
14,3ecef783f6efc2180ba7cf96119ad54902bc45452b2538cc6fffe19dbf66bf3e,Alice in Wonderland.,what_novel_has_the_quote_i’m_late_i’m_late_for_a_very_important_date_fill_13.wav,filler_other,NA,NA,NA,Alice in Wonderland,,,,,,
14,3ecef783f6efc2180ba7cf96119ad54902bc45452b2538cc6fffe19dbf66bf3e,I’m good — skip to the next question,what_novel_has_the_quote_i’m_late_i’m_late_for_a_very_important_date_fill_13.wav,filler_other,NA,NA,NA,Alice in Wonderland,s,secsame,,,,JB_1205
14,3ecef783f6efc2180ba7cf96119ad54902bc45452b2538cc6fffe19dbf66bf3e,NA,what_novel_has_the_quote_i’m_late_i’m_late_for_a_very_important_date_fill_13.wav,filler_other,NA,NA,NA,Alice in Wonderland,,,,,,
14,3ecef783f6efc2180ba7cf96119ad54902bc45452b2538cc6fffe19dbf66bf3e,"The question needs to be CORRECTED (Select this if you spot an error, even if you don’t know the answer).",where_do_people_get_drivers_licenses_since_is_required_as_ballad_id_to_drive_targ_16_D.wav,target,both_err,expletive 'it' dropping,/v/ --> /b/; valid/ballad,DMV,y,first,np,,,JB_1205
14,3ecef783f6efc2180ba7cf96119ad54902bc45452b2538cc6fffe19dbf66bf3e,"""since it's"" sounded like ""since is."" Than answer is the DMV.",where_do_people_get_drivers_licenses_since_is_required_as_ballad_id_to_drive_targ_16_D.wav,target,both_err,expletive 'it' dropping,/v/ --> /b/; valid/ballad,DMV,,,,,,
14,3ecef783f6efc2180ba7cf96119ad54902bc45452b2538cc6fffe19dbf66bf3e,I’m good — skip to the next question,where_do_people_get_drivers_licenses_since_is_required_as_ballad_id_to_drive_targ_16_D.wav,target,both_err,expletive 'it' dropping,/v/ --> /b/; valid/ballad,DMV,s,secsame,,,,JB_1205
14,3ecef783f6efc2180ba7cf96119ad54902bc45452b2538cc6fffe19dbf66bf3e,NA,where_do_people_get_drivers_licenses_since_is_required_as_ballad_id_to_drive_targ_16_D.wav,target,both_err,expletive 'it' dropping,/v/ --> /b/; valid/ballad,DMV,,,,,,
14,3ecef783f6efc2180ba7cf96119ad54902bc45452b2538cc6fffe19dbf66bf3e,The question does NOT need any corrections.,how_many_legs_does_a_canadian_garden_spider_whose_silk_can_make_clot_have_targ_06_B.wav,target,phon_err,adj/noun order,/θ/ --> /t/; cloth/clot,eight,nans,first,,a,,JB_1205
14,3ecef783f6efc2180ba7cf96119ad54902bc45452b2538cc6fffe19dbf66bf3e,8,how_many_legs_does_a_canadian_garden_spider_whose_silk_can_make_clot_have_targ_06_B.wav,target,phon_err,adj/noun order,/θ/ --> /t/; cloth/clot,eight,,,,,,
14,3ecef783f6efc2180ba7cf96119ad54902bc45452b2538cc6fffe19dbf66bf3e,I’m good — skip to the next question,how_many_legs_does_a_canadian_garden_spider_whose_silk_can_make_clot_have_targ_06_B.wav,target,phon_err,adj/noun order,/θ/ --> /t/; cloth/clot,eight,s,secsame,,,,JB_1205
14,3ecef783f6efc2180ba7cf96119ad54902bc45452b2538cc6fffe19dbf66bf3e,NA,how_many_legs_does_a_canadian_garden_spider_whose_silk_can_make_clot_have_targ_06_B.wav,target,phon_err,adj/noun order,/θ/ --> /t/; cloth/clot,eight,,,,,,
14,3ecef783f6efc2180ba7cf96119ad54902bc45452b2538cc6fffe19dbf66bf3e,The question does NOT need any corrections.,what_big_star_in_our_solar_system_can_still_be_visible_when_is_cloudy_targ_19_C.wav,target,non_phon_err,expletive 'it' dropping,/ɪ/ --> /i/; still/steal,the Sun,nans,first,,a,,JB_1205
14,3ecef783f6efc2180ba7cf96119ad54902bc45452b2538cc6fffe19dbf66bf3e,The Sun.,what_big_star_in_our_solar_system_can_still_be_visible_when_is_cloudy_targ_19_C.wav,target,non_phon_err,expletive 'it' dropping,/ɪ/ --> /i/; still/steal,the Sun,,,,,,
14,3ecef783f6efc2180ba7cf96119ad54902bc45452b2538cc6fffe19dbf66bf3e,I’m good — skip to the next question,what_big_star_in_our_solar_system_can_still_be_visible_when_is_cloudy_targ_19_C.wav,target,non_phon_err,expletive 'it' dropping,/ɪ/ --> /i/; still/steal,the Sun,s,secsame,,,,JB_1205
14,3ecef783f6efc2180ba7cf96119ad54902bc45452b2538cc6fffe19dbf66bf3e,NA,what_big_star_in_our_solar_system_can_still_be_visible_when_is_cloudy_targ_19_C.wav,target,non_phon_err,expletive 'it' dropping,/ɪ/ --> /i/; still/steal,the Sun,,,,,,
14,3ecef783f6efc2180ba7cf96119ad54902bc45452b2538cc6fffe19dbf66bf3e,"The question needs to be CORRECTED (Select this if you spot an error, even if you don’t know the answer).",if_i_consider_to_leave_work_after_the_fort_hour_how_many_minutes_would_that_be_targ_24_D.wav,target,both_err,infinitive vs. participle,/θ/ --> /t/; fourth/fort,two hundred and forty,y,first,np,,,JB_1205
14,3ecef783f6efc2180ba7cf96119ad54902bc45452b2538cc6fffe19dbf66bf3e,"""consider"" should be changed to ""decide."" The answer is 240.",if_i_consider_to_leave_work_after_the_fort_hour_how_many_minutes_would_that_be_targ_24_D.wav,target,both_err,infinitive vs. participle,/θ/ --> /t/; fourth/fort,two hundred and forty,,,,,,
14,3ecef783f6efc2180ba7cf96119ad54902bc45452b2538cc6fffe19dbf66bf3e,I’m good — skip to the next question,if_i_consider_to_leave_work_after_the_fort_hour_how_many_minutes_would_that_be_targ_24_D.wav,target,both_err,infinitive vs. participle,/θ/ --> /t/; fourth/fort,two hundred and forty,s,secsame,,,,JB_1205
14,3ecef783f6efc2180ba7cf96119ad54902bc45452b2538cc6fffe19dbf66bf3e,NA,if_i_consider_to_leave_work_after_the_fort_hour_how_many_minutes_would_that_be_targ_24_D.wav,target,both_err,infinitive vs. participle,/θ/ --> /t/; fourth/fort,two hundred and forty,,,,,,
14,3ecef783f6efc2180ba7cf96119ad54902bc45452b2538cc6fffe19dbf66bf3e,The question does NOT need any corrections.,which_british_celebrity_judge_often_harshly_critiqued_contestants_on_the_nationwide_singing_contest_american_idol_fill_03.wav,filler_other,NA,NA,NA,Simon Cowell,nans,first,,a,,JB_1205
14,3ecef783f6efc2180ba7cf96119ad54902bc45452b2538cc6fffe19dbf66bf3e,Simone Cowel.,which_british_celebrity_judge_often_harshly_critiqued_contestants_on_the_nationwide_singing_contest_american_idol_fill_03.wav,filler_other,NA,NA,NA,Simon Cowell,,,,,,
14,3ecef783f6efc2180ba7cf96119ad54902bc45452b2538cc6fffe19dbf66bf3e,I’m good — skip to the next question,which_british_celebrity_judge_often_harshly_critiqued_contestants_on_the_nationwide_singing_contest_american_idol_fill_03.wav,filler_other,NA,NA,NA,Simon Cowell,s,secsame,,,,JB_1205
14,3ecef783f6efc2180ba7cf96119ad54902bc45452b2538cc6fffe19dbf66bf3e,NA,which_british_celebrity_judge_often_harshly_critiqued_contestants_on_the_nationwide_singing_contest_american_idol_fill_03.wav,filler_other,NA,NA,NA,Simon Cowell,,,,,,
14,3ecef783f6efc2180ba7cf96119ad54902bc45452b2538cc6fffe19dbf66bf3e,"The question needs to be CORRECTED (Select this if you spot an error, even if you don’t know the answer).",what_supplies_do_you_need_to_knit_a_scarf_targ_13_A.wav,target,correct,no aux verbs in questions (lack of do support),/ɪ/ --> /i/; knit/neat,needles and yarn,y,first,p,,mispronunciation of 'knit' reported despite being 'correct' stimulus,JB_1205
14,3ecef783f6efc2180ba7cf96119ad54902bc45452b2538cc6fffe19dbf66bf3e,"""knit"" sounded like ""neet."" The answer is yarn and knitting needles.",what_supplies_do_you_need_to_knit_a_scarf_targ_13_A.wav,target,correct,no aux verbs in questions (lack of do support),/ɪ/ --> /i/; knit/neat,needles and yarn,,,,,,
14,3ecef783f6efc2180ba7cf96119ad54902bc45452b2538cc6fffe19dbf66bf3e,I’m good — skip to the next question,what_supplies_do_you_need_to_knit_a_scarf_targ_13_A.wav,target,correct,no aux verbs in questions (lack of do support),/ɪ/ --> /i/; knit/neat,needles and yarn,s,secsame,,,,JB_1205
14,3ecef783f6efc2180ba7cf96119ad54902bc45452b2538cc6fffe19dbf66bf3e,NA,what_supplies_do_you_need_to_knit_a_scarf_targ_13_A.wav,target,correct,no aux verbs in questions (lack of do support),/ɪ/ --> /i/; knit/neat,needles and yarn,,,,,,
14,3ecef783f6efc2180ba7cf96119ad54902bc45452b2538cc6fffe19dbf66bf3e,The question does NOT need any corrections.,if_laundry_service_will_come_in_five_days_and_todays_thursday_when_are_they_doing_laundry_next_targ_09_A.wav,target,correct,make vs. other verb,/k/ --> /g/; come/gum,Tuesday,nans,first,,a,,JB_1205
