participant_num,participant_id,response_value,question,stim_type,condition,nonphon_err_details,phon_err_details,err_reported,err_reported_num,err_type_response,no_err_response,comments,coder
22,6d413a887a5ab9d871cf936bdfd3e16cf0ef15a67c29bd4b34ddeb6d19e810c4,Musical chairs,what_childrens_game_makes_people_sit_down_quickly_when_the_loud_music_stops_targ_07_A.wav,target,correct,adj/noun order,/ɪ/ --> /i/; sit/seat,,,,,,
22,6d413a887a5ab9d871cf936bdfd3e16cf0ef15a67c29bd4b34ddeb6d19e810c4,The question needs to be CORRECTED.,because_it_is_important_to_honor_the_iris_saint_what_holiday_occurs_on_march_17th_targ_08_B.wav,target,phon_err,expletive 'it' dropping,/ʃ/ --> /s/; Irish/iris,y,,p,,,FB_1109
22,6d413a887a5ab9d871cf936bdfd3e16cf0ef15a67c29bd4b34ddeb6d19e810c4,"St patricks day
 Irish is pronounced as iris",because_it_is_important_to_honor_the_iris_saint_what_holiday_occurs_on_march_17th_targ_08_B.wav,target,phon_err,expletive 'it' dropping,/ʃ/ --> /s/; Irish/iris,,,,,,
22,6d413a887a5ab9d871cf936bdfd3e16cf0ef15a67c29bd4b34ddeb6d19e810c4,The question needs to be CORRECTED.,if_laundry_service_will_come_in_five_days_and_todays_thursday_when_are_they_making_laundry_next_targ_09_C.wav,target,non_phon_err,make vs. other verb,/k/ --> /g/; come/gum,y,,np,,,FB_1109
22,6d413a887a5ab9d871cf936bdfd3e16cf0ef15a67c29bd4b34ddeb6d19e810c4,"Tuesday
 Should be ""when will laundry service come next"" and not ""when are they making laundry next""",if_laundry_service_will_come_in_five_days_and_todays_thursday_when_are_they_making_laundry_next_targ_09_C.wav,target,non_phon_err,make vs. other verb,/k/ --> /g/; come/gum,,,,,,
22,6d413a887a5ab9d871cf936bdfd3e16cf0ef15a67c29bd4b34ddeb6d19e810c4,"The question does NOT need any corrections, but I don't know the answer/ I don't understand what the question is asking.",who_did_americans_boat_for_to_be_their_first_president_who_avoided_to_serve_three_terms_targ_10_D.wav,target,both_err,infinitive vs. participle,/v/ --> /b/; vote/boat,nun,,,,,FB_1109
22,6d413a887a5ab9d871cf936bdfd3e16cf0ef15a67c29bd4b34ddeb6d19e810c4,NA,who_did_americans_boat_for_to_be_their_first_president_who_avoided_to_serve_three_terms_targ_10_D.wav,target,both_err,infinitive vs. participle,/v/ --> /b/; vote/boat,,,,,,
22,6d413a887a5ab9d871cf936bdfd3e16cf0ef15a67c29bd4b34ddeb6d19e810c4,The question does NOT need any corrections.,what_colors_can_be_on_a_traffic_light_which_often_senses_when_cars_pull_up_targ_11_A.wav,target,correct,have vs. be,/ʊ/ --> /u/; pulls/pools,nans,,,,,FB_1109
22,6d413a887a5ab9d871cf936bdfd3e16cf0ef15a67c29bd4b34ddeb6d19e810c4,"Red, green, yellow",what_colors_can_be_on_a_traffic_light_which_often_senses_when_cars_pull_up_targ_11_A.wav,target,correct,have vs. be,/ʊ/ --> /u/; pulls/pools,,,,,,
22,6d413a887a5ab9d871cf936bdfd3e16cf0ef15a67c29bd4b34ddeb6d19e810c4,The question does NOT need any corrections.,if_youre_on_a_pat_from_california_to_hawaii_which_ocean_do_you_go_through_targ_12_B.wav,target,phon_err,no aux verbs in questions (lack of do support),/θ/ --> /t/; path/pat,nans,,,,,FB_1109
22,6d413a887a5ab9d871cf936bdfd3e16cf0ef15a67c29bd4b34ddeb6d19e810c4,pacific,if_youre_on_a_pat_from_california_to_hawaii_which_ocean_do_you_go_through_targ_12_B.wav,target,phon_err,no aux verbs in questions (lack of do support),/θ/ --> /t/; path/pat,,,,,,
22,6d413a887a5ab9d871cf936bdfd3e16cf0ef15a67c29bd4b34ddeb6d19e810c4,The question needs to be CORRECTED.,what_supplies_you_need_to_knit_a_scarf_targ_13_C.wav,target,non_phon_err,no aux verbs in questions (lack of do support),/ɪ/ --> /i/; knit/neat,y,,otherirr,,,FB_1109
22,6d413a887a5ab9d871cf936bdfd3e16cf0ef15a67c29bd4b34ddeb6d19e810c4,"Needle and thread
 Enunciation is kind of muddy, question is grammatically correct",what_supplies_you_need_to_knit_a_scarf_targ_13_C.wav,target,non_phon_err,no aux verbs in questions (lack of do support),/ɪ/ --> /i/; knit/neat,,,,,,
22,6d413a887a5ab9d871cf936bdfd3e16cf0ef15a67c29bd4b34ddeb6d19e810c4,The question needs to be CORRECTED.,what_city_have_people_rust_to_tour_to_see_where_the_us_government_makes_business_targ_14_D.wav,target,both_err,make vs. other verb,/ʃ/ --> /s/; rushed/rust,y,,other,,selected wrong answer choice - didn't understand question ,FB_1109
22,6d413a887a5ab9d871cf936bdfd3e16cf0ef15a67c29bd4b34ddeb6d19e810c4,"NA
 I don't know what it's asking at all",what_city_have_people_rust_to_tour_to_see_where_the_us_government_makes_business_targ_14_D.wav,target,both_err,make vs. other verb,/ʃ/ --> /s/; rushed/rust,,,,,,
22,6d413a887a5ab9d871cf936bdfd3e16cf0ef15a67c29bd4b34ddeb6d19e810c4,The question does NOT need any corrections.,what_colors_make_up_a_traditional_candy_cane_which_people_enjoy_eating_during_christmas_targ_15_A.wav,target,correct,infinitive vs. participle,/k/ --> /g/; cane/gain,nans,,,,,FB_1109
22,6d413a887a5ab9d871cf936bdfd3e16cf0ef15a67c29bd4b34ddeb6d19e810c4,Red and white,what_colors_make_up_a_traditional_candy_cane_which_people_enjoy_eating_during_christmas_targ_15_A.wav,target,correct,infinitive vs. participle,/k/ --> /g/; cane/gain,,,,,,
22,6d413a887a5ab9d871cf936bdfd3e16cf0ef15a67c29bd4b34ddeb6d19e810c4,The question does NOT need any corrections.,where_do_people_get_drivers_licenses_since_it_is_required_as_ballad_id_to_drive_targ_16_B.wav,target,phon_err,expletive 'it' dropping,/v/ --> /b/; valid/ballad,nans,,,,,FB_1109
22,6d413a887a5ab9d871cf936bdfd3e16cf0ef15a67c29bd4b34ddeb6d19e810c4,DMV,where_do_people_get_drivers_licenses_since_it_is_required_as_ballad_id_to_drive_targ_16_B.wav,target,phon_err,expletive 'it' dropping,/v/ --> /b/; valid/ballad,,,,,,
22,6d413a887a5ab9d871cf936bdfd3e16cf0ef15a67c29bd4b34ddeb6d19e810c4,The question needs to be CORRECTED.,how_many_days_would_my_bike_tandem_be_gone_if_someone_borrows_it_for_july_targ_17_C.wav,target,non_phon_err,adj/noun order,/ʊ/ --> /u/; would/wooed,y,,otherirr,,,FB_1109
22,6d413a887a5ab9d871cf936bdfd3e16cf0ef15a67c29bd4b34ddeb6d19e810c4,"31
 ""If someone borrows it for July"" is kind of ambiguous",how_many_days_would_my_bike_tandem_be_gone_if_someone_borrows_it_for_july_targ_17_C.wav,target,non_phon_err,adj/noun order,/ʊ/ --> /u/; would/wooed,,,,,,
22,6d413a887a5ab9d871cf936bdfd3e16cf0ef15a67c29bd4b34ddeb6d19e810c4,The question needs to be CORRECTED.,when_you_have_hot_what_device_measures_body_temperature_in_boat_celsius_and_fahrenheit_targ_18_D.wav,target,both_err,have vs. be,/θ/ --> /t/; both/boat,y,,np,,,FB_1109
22,6d413a887a5ab9d871cf936bdfd3e16cf0ef15a67c29bd4b34ddeb6d19e810c4,"Thermometer
 ""When you have hot"" should be either ""when you feel hot"" or ""when you have a fever""",when_you_have_hot_what_device_measures_body_temperature_in_boat_celsius_and_fahrenheit_targ_18_D.wav,target,both_err,have vs. be,/θ/ --> /t/; both/boat,,,,,,
22,6d413a887a5ab9d871cf936bdfd3e16cf0ef15a67c29bd4b34ddeb6d19e810c4,"The question does NOT need any corrections, but I don't know the answer/ I don't understand what the question is asking.",what_big_star_in_our_solar_system_can_still_be_visible_when_it_is_cloudy_targ_19_A.wav,target,correct,expletive 'it' dropping,/ɪ/ --> /i/; still/steal,nun,,,,,FB_1109
22,6d413a887a5ab9d871cf936bdfd3e16cf0ef15a67c29bd4b34ddeb6d19e810c4,NA,what_big_star_in_our_solar_system_can_still_be_visible_when_it_is_cloudy_targ_19_A.wav,target,correct,expletive 'it' dropping,/ɪ/ --> /i/; still/steal,,,,,,
22,6d413a887a5ab9d871cf936bdfd3e16cf0ef15a67c29bd4b34ddeb6d19e810c4,The question needs to be CORRECTED.,what_popular_us_chain_provides_a_happy_meal_toy_or_plus_when_kids_are_hungry_targ_20_B.wav,target,phon_err,have vs. be,/ʃ/ --> /s/; plush/plus,y,,other,,no specific errors indicated,FB_1109
22,6d413a887a5ab9d871cf936bdfd3e16cf0ef15a67c29bd4b34ddeb6d19e810c4,"Mcdonalds
 Extra words in the middle that I can't discern what they are",what_popular_us_chain_provides_a_happy_meal_toy_or_plus_when_kids_are_hungry_targ_20_B.wav,target,phon_err,have vs. be,/ʃ/ --> /s/; plush/plus,,,,,,
22,6d413a887a5ab9d871cf936bdfd3e16cf0ef15a67c29bd4b34ddeb6d19e810c4,The question needs to be CORRECTED.,in_the_lion_king_who_nala_talk_to_and_is_laying_in_a_cot_after_theyve_reunited_targ_21_C.wav,target,non_phon_err,no aux verbs in questions (lack of do support),/k/ --> /g/; cot/got,y,,other,,selected wrong answer choice - didn't understand question ,FB_1109
22,6d413a887a5ab9d871cf936bdfd3e16cf0ef15a67c29bd4b34ddeb6d19e810c4,"NA
 Whole question is a mess that I can't understand",in_the_lion_king_who_nala_talk_to_and_is_laying_in_a_cot_after_theyve_reunited_targ_21_C.wav,target,non_phon_err,no aux verbs in questions (lack of do support),/k/ --> /g/; cot/got,,,,,,
22,6d413a887a5ab9d871cf936bdfd3e16cf0ef15a67c29bd4b34ddeb6d19e810c4,The question needs to be CORRECTED.,if_a_janitor_hardworking_cleaned_a_bent_in_five_minutes_how_many_seconds_is_that_targ_22_D.wav,target,both_err,adj/noun order,/v/ --> /b/; vent/bent,y,,np,,unclear whether intended phonological error was noticed,FB_1109
22,6d413a887a5ab9d871cf936bdfd3e16cf0ef15a67c29bd4b34ddeb6d19e810c4,"300
 Should be ""If a hardworking janitor cleaned a vent""",if_a_janitor_hardworking_cleaned_a_bent_in_five_minutes_how_many_seconds_is_that_targ_22_D.wav,target,both_err,adj/noun order,/v/ --> /b/; vent/bent,,,,,,
22,6d413a887a5ab9d871cf936bdfd3e16cf0ef15a67c29bd4b34ddeb6d19e810c4,The question does NOT need any corrections.,what_company_created_the_macbook_a_device_full_of_features_to_help_students_do_homework_targ_23_A.wav,target,correct,make vs. other verb,/ʊ/ --> /u/; full/fool,nans,,,,,FB_1109
22,6d413a887a5ab9d871cf936bdfd3e16cf0ef15a67c29bd4b34ddeb6d19e810c4,Apple,what_company_created_the_macbook_a_device_full_of_features_to_help_students_do_homework_targ_23_A.wav,target,correct,make vs. other verb,/ʊ/ --> /u/; full/fool,,,,,,
22,6d413a887a5ab9d871cf936bdfd3e16cf0ef15a67c29bd4b34ddeb6d19e810c4,"The question does NOT need any corrections, but I don't know the answer/ I don't understand what the question is asking.",if_i_consider_leaving_work_after_the_fort_hour_how_many_minutes_would_that_be_targ_24_B.wav,target,phon_err,infinitive vs. participle,/θ/ --> /t/; fourth/fort,nun,,,,,FB_1109
22,6d413a887a5ab9d871cf936bdfd3e16cf0ef15a67c29bd4b34ddeb6d19e810c4,"NA
 I don't know what this question is supposed to be at all",if_i_consider_leaving_work_after_the_fort_hour_how_many_minutes_would_that_be_targ_24_B.wav,target,phon_err,infinitive vs. participle,/θ/ --> /t/; fourth/fort,,,,,,
22,6d413a887a5ab9d871cf936bdfd3e16cf0ef15a67c29bd4b34ddeb6d19e810c4,The question does NOT need any corrections.,what_letter_in_the_latin_alphabet_corresponds_to_the_greek_letter_alpha_fill_01.wav,filler_other,NA,NA,NA,nans,,,,,FB_1109
22,6d413a887a5ab9d871cf936bdfd3e16cf0ef15a67c29bd4b34ddeb6d19e810c4,A,what_letter_in_the_latin_alphabet_corresponds_to_the_greek_letter_alpha_fill_01.wav,filler_other,NA,NA,NA,,,,,,
22,6d413a887a5ab9d871cf936bdfd3e16cf0ef15a67c29bd4b34ddeb6d19e810c4,The question does NOT need any corrections.,what_organ_is_often_associated_with_being_eaten_by_rotting_flesh_monsters_also_known_as_zombies_fill_02.wav,filler_other,NA,NA,NA,nans,,,,,FB_1109
22,6d413a887a5ab9d871cf936bdfd3e16cf0ef15a67c29bd4b34ddeb6d19e810c4,Brain,what_organ_is_often_associated_with_being_eaten_by_rotting_flesh_monsters_also_known_as_zombies_fill_02.wav,filler_other,NA,NA,NA,,,,,,
22,6d413a887a5ab9d871cf936bdfd3e16cf0ef15a67c29bd4b34ddeb6d19e810c4,"The question does NOT need any corrections, but I don't know the answer/ I don't understand what the question is asking.",which_british_celebrity_judge_often_harshly_critiqued_contestants_on_the_nationwide_singing_contest_american_idol_fill_03.wav,filler_other,NA,NA,NA,nun,,,,,FB_1109
22,6d413a887a5ab9d871cf936bdfd3e16cf0ef15a67c29bd4b34ddeb6d19e810c4,NA,which_british_celebrity_judge_often_harshly_critiqued_contestants_on_the_nationwide_singing_contest_american_idol_fill_03.wav,filler_other,NA,NA,NA,,,,,,
22,6d413a887a5ab9d871cf936bdfd3e16cf0ef15a67c29bd4b34ddeb6d19e810c4,The question does NOT need any corrections.,which_cartoon_character_works_at_the_krusty_krab_and_is_best_friends_with_patrick_star_fill_04.wav,filler_other,NA,NA,NA,nans,,,,,FB_1109
22,6d413a887a5ab9d871cf936bdfd3e16cf0ef15a67c29bd4b34ddeb6d19e810c4,Spongebob,which_cartoon_character_works_at_the_krusty_krab_and_is_best_friends_with_patrick_star_fill_04.wav,filler_other,NA,NA,NA,,,,,,
22,6d413a887a5ab9d871cf936bdfd3e16cf0ef15a67c29bd4b34ddeb6d19e810c4,The question does NOT need any corrections.,which_body_part_did_van_gogh_allegedly_cut_off_after_an_argument_with_his_friend_fill_05.wav,filler_other,NA,NA,NA,nans,,,,,FB_1109
22,6d413a887a5ab9d871cf936bdfd3e16cf0ef15a67c29bd4b34ddeb6d19e810c4,Ear,which_body_part_did_van_gogh_allegedly_cut_off_after_an_argument_with_his_friend_fill_05.wav,filler_other,NA,NA,NA,,,,,,
22,6d413a887a5ab9d871cf936bdfd3e16cf0ef15a67c29bd4b34ddeb6d19e810c4,The question does NOT need any corrections.,what_is_the_name_of_the_comic_strip_featuring_charlie_brown_and_his_dog_snoopy_fill_06.wav,filler_other,NA,NA,NA,nans,,,,,FB_1109
22,6d413a887a5ab9d871cf936bdfd3e16cf0ef15a67c29bd4b34ddeb6d19e810c4,Peanuts,what_is_the_name_of_the_comic_strip_featuring_charlie_brown_and_his_dog_snoopy_fill_06.wav,filler_other,NA,NA,NA,,,,,,
22,6d413a887a5ab9d871cf936bdfd3e16cf0ef15a67c29bd4b34ddeb6d19e810c4,The question does NOT need any corrections.,what_holiday_occurs_at_the_end_of_october_and_features_trick-or-treating_pumpkins_and_haunted_houses_fill_07.wav,filler_other,NA,NA,NA,nans,,,,,FB_1109
22,6d413a887a5ab9d871cf936bdfd3e16cf0ef15a67c29bd4b34ddeb6d19e810c4,Halloween,what_holiday_occurs_at_the_end_of_october_and_features_trick-or-treating_pumpkins_and_haunted_houses_fill_07.wav,filler_other,NA,NA,NA,,,,,,
22,6d413a887a5ab9d871cf936bdfd3e16cf0ef15a67c29bd4b34ddeb6d19e810c4,The question does NOT need any corrections.,what_is_the_name_of_the_video_game_character_who_is_a_traveling_italian_plumber_fill_08.wav,filler_other,NA,NA,NA,nans,,,,,FB_1109
22,6d413a887a5ab9d871cf936bdfd3e16cf0ef15a67c29bd4b34ddeb6d19e810c4,Mario,what_is_the_name_of_the_video_game_character_who_is_a_traveling_italian_plumber_fill_08.wav,filler_other,NA,NA,NA,,,,,,
22,6d413a887a5ab9d871cf936bdfd3e16cf0ef15a67c29bd4b34ddeb6d19e810c4,The question does NOT need any corrections.,what_kind_of_animal_is_mickey_mouse’s_girlfriend_minnie_who_wears_a_bow_fill_09.wav,filler_other,NA,NA,NA,nans,,,,,FB_1109
22,6d413a887a5ab9d871cf936bdfd3e16cf0ef15a67c29bd4b34ddeb6d19e810c4,Mouse,what_kind_of_animal_is_mickey_mouse’s_girlfriend_minnie_who_wears_a_bow_fill_09.wav,filler_other,NA,NA,NA,,,,,,
22,6d413a887a5ab9d871cf936bdfd3e16cf0ef15a67c29bd4b34ddeb6d19e810c4,The question does NOT need any corrections.,which_cartoon_dog_solves_mysteries_with_the_group_fred_daphne_velma_and_shaggy_fill_10.wav,filler_other,NA,NA,NA,nans,,,,,FB_1109
22,6d413a887a5ab9d871cf936bdfd3e16cf0ef15a67c29bd4b34ddeb6d19e810c4,Scooby-doo,which_cartoon_dog_solves_mysteries_with_the_group_fred_daphne_velma_and_shaggy_fill_10.wav,filler_other,NA,NA,NA,,,,,,
22,6d413a887a5ab9d871cf936bdfd3e16cf0ef15a67c29bd4b34ddeb6d19e810c4,The question does NOT need any corrections.,which_fast_food_chain_offers_foot-long_sandwiches_and_has_the_slogan_eat_fresh_fill_11.wav,filler_other,NA,NA,NA,nans,,,,,FB_1109
22,6d413a887a5ab9d871cf936bdfd3e16cf0ef15a67c29bd4b34ddeb6d19e810c4,Subway,which_fast_food_chain_offers_foot-long_sandwiches_and_has_the_slogan_eat_fresh_fill_11.wav,filler_other,NA,NA,NA,,,,,,
22,6d413a887a5ab9d871cf936bdfd3e16cf0ef15a67c29bd4b34ddeb6d19e810c4,The question does NOT need any corrections.,which_oscar-winning_movie_features_tom_hanks_saying_life_is_like_a_box_of_chocolates_fill_12.wav,filler_other,NA,NA,NA,nans,,,,,FB_1109
22,6d413a887a5ab9d871cf936bdfd3e16cf0ef15a67c29bd4b34ddeb6d19e810c4,Forrest gump,which_oscar-winning_movie_features_tom_hanks_saying_life_is_like_a_box_of_chocolates_fill_12.wav,filler_other,NA,NA,NA,,,,,,
22,6d413a887a5ab9d871cf936bdfd3e16cf0ef15a67c29bd4b34ddeb6d19e810c4,"The question does NOT need any corrections, but I don't know the answer/ I don't understand what the question is asking.",what_novel_has_the_quote_i’m_late_i’m_late_for_a_very_important_date_fill_13.wav,filler_other,NA,NA,NA,nun,,,,,FB_1109
22,6d413a887a5ab9d871cf936bdfd3e16cf0ef15a67c29bd4b34ddeb6d19e810c4,NA,what_novel_has_the_quote_i’m_late_i’m_late_for_a_very_important_date_fill_13.wav,filler_other,NA,NA,NA,,,,,,
22,6d413a887a5ab9d871cf936bdfd3e16cf0ef15a67c29bd4b34ddeb6d19e810c4,The question needs to be CORRECTED.,what_mythical_creatures_have_been_said_to_drink_blood_turn_into_bats_and_hate_onions_fill_14.wav,filler_other,NA,NA,NA,y,,otherirr,,,FB_1109
22,6d413a887a5ab9d871cf936bdfd3e16cf0ef15a67c29bd4b34ddeb6d19e810c4,"Vampires
 ""Onions"" should be ""garlic""",what_mythical_creatures_have_been_said_to_drink_blood_turn_into_bats_and_hate_onions_fill_14.wav,filler_other,NA,NA,NA,,,,,,
22,6d413a887a5ab9d871cf936bdfd3e16cf0ef15a67c29bd4b34ddeb6d19e810c4,The question does NOT need any corrections.,who_discovered_the_law_of_universal_gravitation_which_accounts_for_why_objects_naturally_fall_downwards_fill_15.wav,filler_other,NA,NA,NA,nans,,,,,FB_1109
22,6d413a887a5ab9d871cf936bdfd3e16cf0ef15a67c29bd4b34ddeb6d19e810c4,Isaac newton,who_discovered_the_law_of_universal_gravitation_which_accounts_for_why_objects_naturally_fall_downwards_fill_15.wav,filler_other,NA,NA,NA,,,,,,
22,6d413a887a5ab9d871cf936bdfd3e16cf0ef15a67c29bd4b34ddeb6d19e810c4,The question needs to be CORRECTED.,which_soft_pastry_made_with_a_certain_spice_is_often_spiral-shaped_and_topped_with_icing_fill_16.wav,filler_other,NA,NA,NA,y,,otherp,,,FB_1109
22,6d413a887a5ab9d871cf936bdfd3e16cf0ef15a67c29bd4b34ddeb6d19e810c4,"Cinnamon roll
 Enunciation is muddy, ""soft"" sounds like ""salt""",which_soft_pastry_made_with_a_certain_spice_is_often_spiral-shaped_and_topped_with_icing_fill_16.wav,filler_other,NA,NA,NA,,,,,,
22,6d413a887a5ab9d871cf936bdfd3e16cf0ef15a67c29bd4b34ddeb6d19e810c4,The question does NOT need any corrections.,what_us_holiday_is_often_celebrated_with_fireworks_and_hotdogs_to_honor_americas_freedom_fill_17.wav,filler_other,NA,NA,NA,nans,,,,,FB_1109
22,6d413a887a5ab9d871cf936bdfd3e16cf0ef15a67c29bd4b34ddeb6d19e810c4,4th of july,what_us_holiday_is_often_celebrated_with_fireworks_and_hotdogs_to_honor_americas_freedom_fill_17.wav,filler_other,NA,NA,NA,,,,,,
22,6d413a887a5ab9d871cf936bdfd3e16cf0ef15a67c29bd4b34ddeb6d19e810c4,The question does NOT need any corrections.,which_tropical_fruit_that_grows_on_palm_trees_is_used_for_oils_and_milks_fill_18.wav,filler_other,NA,NA,NA,nans,,,,,FB_1109
22,6d413a887a5ab9d871cf936bdfd3e16cf0ef15a67c29bd4b34ddeb6d19e810c4,Coconut,which_tropical_fruit_that_grows_on_palm_trees_is_used_for_oils_and_milks_fill_18.wav,filler_other,NA,NA,NA,,,,,,
22,6d413a887a5ab9d871cf936bdfd3e16cf0ef15a67c29bd4b34ddeb6d19e810c4,The question does NOT need any corrections.,which_season_do_we_associate_with_thanksgiving_the_beginning_of_school_and_leaves_turning_brown_fill_19.wav,filler_other,NA,NA,NA,nans,,,,,FB_1109
22,6d413a887a5ab9d871cf936bdfd3e16cf0ef15a67c29bd4b34ddeb6d19e810c4,Fall,which_season_do_we_associate_with_thanksgiving_the_beginning_of_school_and_leaves_turning_brown_fill_19.wav,filler_other,NA,NA,NA,,,,,,
22,6d413a887a5ab9d871cf936bdfd3e16cf0ef15a67c29bd4b34ddeb6d19e810c4,The question does NOT need any corrections.,what_musician_won_grammys_for_their_album_thriller_which_features_the_hit_song_beat_it_fill_20.wav,filler_other,NA,NA,NA,nans,,,,,FB_1109
22,6d413a887a5ab9d871cf936bdfd3e16cf0ef15a67c29bd4b34ddeb6d19e810c4,Michael jackson,what_musician_won_grammys_for_their_album_thriller_which_features_the_hit_song_beat_it_fill_20.wav,filler_other,NA,NA,NA,,,,,,
22,6d413a887a5ab9d871cf936bdfd3e16cf0ef15a67c29bd4b34ddeb6d19e810c4,The question does NOT need any corrections.,what_animal_is_typically_white_with_black_spots_and_says_moo_fill_21.wav,filler_other,NA,NA,NA,nans,,,,,FB_1109
22,6d413a887a5ab9d871cf936bdfd3e16cf0ef15a67c29bd4b34ddeb6d19e810c4,Cow,what_animal_is_typically_white_with_black_spots_and_says_moo_fill_21.wav,filler_other,NA,NA,NA,,,,,,
22,6d413a887a5ab9d871cf936bdfd3e16cf0ef15a67c29bd4b34ddeb6d19e810c4,The question does NOT need any corrections.,where_do_the_jolly_christmas_icons_santa_claus_and_his_wife_mrs._claus_live_fill_22.wav,filler_other,NA,NA,NA,nans,,,,,FB_1109
22,6d413a887a5ab9d871cf936bdfd3e16cf0ef15a67c29bd4b34ddeb6d19e810c4,The north pole,where_do_the_jolly_christmas_icons_santa_claus_and_his_wife_mrs._claus_live_fill_22.wav,filler_other,NA,NA,NA,,,,,,
22,6d413a887a5ab9d871cf936bdfd3e16cf0ef15a67c29bd4b34ddeb6d19e810c4,The question does NOT need any corrections.,in_the_famous_dr_seuss_book_what_orange_and_yellow_character_speaks_for_the_trees_fill_23.wav,filler_other,NA,NA,NA,nans,,,,,FB_1109
22,6d413a887a5ab9d871cf936bdfd3e16cf0ef15a67c29bd4b34ddeb6d19e810c4,The lorax,in_the_famous_dr_seuss_book_what_orange_and_yellow_character_speaks_for_the_trees_fill_23.wav,filler_other,NA,NA,NA,,,,,,
22,6d413a887a5ab9d871cf936bdfd3e16cf0ef15a67c29bd4b34ddeb6d19e810c4,The question does NOT need any corrections.,in_what_country_would_you_find_landmarks_like_the_pyramids_of_giza_and_great_sphinx_fill_24.wav,filler_other,NA,NA,NA,nans,,,,,FB_1109
22,6d413a887a5ab9d871cf936bdfd3e16cf0ef15a67c29bd4b34ddeb6d19e810c4,Egypt,in_what_country_would_you_find_landmarks_like_the_pyramids_of_giza_and_great_sphinx_fill_24.wav,filler_other,NA,NA,NA,,,,,,
23,751b21babeaab7a26d9fdea81cabcb0a9d45c7018cdb4e02425448935bbc2e97,The question does NOT need any corrections.,how_many_legs_does_a_dog_normally_have_fill_25.wav,att_check_good,NA,NA,NA,nans,,,a,FAILED ATTENTION CHECKS (4/7 correct - one skipped),FB_1109
23,751b21babeaab7a26d9fdea81cabcb0a9d45c7018cdb4e02425448935bbc2e97,4,how_many_legs_does_a_dog_normally_have_fill_25.wav,att_check_good,NA,NA,NA,,,,,,
23,751b21babeaab7a26d9fdea81cabcb0a9d45c7018cdb4e02425448935bbc2e97,The question does NOT need any corrections.,what_state_is_los_angeles_located_in_fill_26.wav,att_check_good,NA,NA,NA,nans,,,a,,FB_1109
23,751b21babeaab7a26d9fdea81cabcb0a9d45c7018cdb4e02425448935bbc2e97,California,what_state_is_los_angeles_located_in_fill_26.wav,att_check_good,NA,NA,NA,,,,,,
23,751b21babeaab7a26d9fdea81cabcb0a9d45c7018cdb4e02425448935bbc2e97,The question does NOT need any corrections.,what_day_of_the_week_comes_after_monday_fill_27.wav,att_check_good,NA,NA,NA,nans,,,a,,FB_1109
23,751b21babeaab7a26d9fdea81cabcb0a9d45c7018cdb4e02425448935bbc2e97,Tuesday,what_day_of_the_week_comes_after_monday_fill_27.wav,att_check_good,NA,NA,NA,,,,,,
23,751b21babeaab7a26d9fdea81cabcb0a9d45c7018cdb4e02425448935bbc2e97,I’m good — skip to the next question,what_color_is_a_typical_school_bus_fill_28.wav,att_check_good,NA,NA,NA,s,,,,second attempt is their first instance and they chose the skip option,FB_1109
23,751b21babeaab7a26d9fdea81cabcb0a9d45c7018cdb4e02425448935bbc2e97,NA,what_color_is_a_typical_school_bus_fill_28.wav,att_check_good,NA,NA,NA,,,,,,
23,751b21babeaab7a26d9fdea81cabcb0a9d45c7018cdb4e02425448935bbc2e97,The question needs to be CORRECTED.,in_the_cycle_of_seasons_what_season_comes_after_dinter_fill_29.wav,att_check_err,NA,NA,NA,y,,acheckp,,,FB_1109
23,751b21babeaab7a26d9fdea81cabcb0a9d45c7018cdb4e02425448935bbc2e97,Winter is pronounced as dinter,in_the_cycle_of_seasons_what_season_comes_after_dinter_fill_29.wav,att_check_err,NA,NA,NA,,,,,,
23,751b21babeaab7a26d9fdea81cabcb0a9d45c7018cdb4e02425448935bbc2e97,The question does NOT need any corrections.,what_insect_undergoes_a_process_of_change_to_turn_into_a_butterfy_fill_30.wav,att_check_err,NA,NA,NA,nans,,acheckf,,,FB_1109
23,751b21babeaab7a26d9fdea81cabcb0a9d45c7018cdb4e02425448935bbc2e97,Caterpillar,what_insect_undergoes_a_process_of_change_to_turn_into_a_butterfy_fill_30.wav,att_check_err,NA,NA,NA,,,,,,
23,751b21babeaab7a26d9fdea81cabcb0a9d45c7018cdb4e02425448935bbc2e97,"The question does NOT need any corrections, but I don't know the answer/ I don't understand what the question is asking.",what_is_the_largest_plant_in_the_solar_system_fill_31.wav,att_check_err,NA,NA,NA,nun,,acheckf,,,FB_1109
23,751b21babeaab7a26d9fdea81cabcb0a9d45c7018cdb4e02425448935bbc2e97,NA,what_is_the_largest_plant_in_the_solar_system_fill_31.wav,att_check_err,NA,NA,NA,,,,,,
23,751b21babeaab7a26d9fdea81cabcb0a9d45c7018cdb4e02425448935bbc2e97,"The question does NOT need any corrections, but I don't know the answer/ I don't understand what the question is asking.",how_many_embers_were_in_the_beatles_the_british_rock_band_fill_32.wav,att_check_err,NA,NA,NA,nun,,acheckf,,,FB_1109
23,751b21babeaab7a26d9fdea81cabcb0a9d45c7018cdb4e02425448935bbc2e97,NA,how_many_embers_were_in_the_beatles_the_british_rock_band_fill_32.wav,att_check_err,NA,NA,NA,,,,,,
